ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q2,2019,2019-07-25 16:02:39,0.029,0.728,0.243,1.0
AOS,A. O. Smith,Industrials,Building Products,Q2,2019,2019-07-30 16:25:06,0.025,0.776,0.198,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q2,2019,2019-07-17 00:00:00,0.031,0.724,0.245,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q2,2019,2019-07-26 13:55:54,0.043,0.732,0.225,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q2,2019,2019-03-28 13:11:16,0.021,0.719,0.26,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q2,2019,2019-06-18 22:30:07,0.011,0.713,0.276,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q2,2019,2018-10-24 23:08:07,0.016,0.753,0.23,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q2,2019,2019-08-06 16:43:09,0.027,0.764,0.209,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q2,2019,2019-07-26 14:09:06,0.04,0.729,0.231,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q2,2019,2019-05-14 22:36:23,0.027,0.781,0.191,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q2,2019,2019-04-24 17:00:00,0.026,0.74,0.234,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q2,2019,2019-07-30 23:20:36,0.025,0.719,0.256,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q2,2019,2019-08-08 15:49:03,0.032,0.746,0.223,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q2,2019,2019-07-30 21:15:48,0.028,0.732,0.24,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q2,2019,2019-07-24 20:26:32,0.028,0.747,0.225,1.0
ALLE,Allegion,Industrials,Building Products,Q2,2019,2019-07-25 12:58:07,0.016,0.722,0.262,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q2,2019,2019-08-02 14:59:21,0.022,0.749,0.229,0.9999
ALL,Allstate,Financials,Property & Casualty Insurance,Q2,2019,2019-07-31 17:01:57,0.039,0.729,0.232,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q2,2019,2019-07-25 20:36:25,0.01,0.703,0.286,1.0
MO,Altria,Consumer Staples,Tobacco,Q2,2019,2019-07-30 15:06:59,0.016,0.751,0.233,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q2,2019,2019-07-25 21:33:05,0.017,0.741,0.242,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q2,2019,2019-02-12 09:15:07,0.032,0.733,0.235,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q2,2019,2019-08-02 16:23:10,0.021,0.741,0.238,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q2,2019,2019-07-25 15:13:07,0.039,0.727,0.234,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q2,2019,2019-07-25 17:00:00,0.023,0.748,0.229,1.0
AXP,American Express,Financials,Consumer Finance,Q2,2019,2019-07-19 13:56:21,0.019,0.753,0.228,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q2,2019,2019-08-08 17:00:00,0.056,0.728,0.216,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q2,2019,2019-07-25 22:19:05,0.021,0.782,0.197,1.0
AWK,American Water Works,Utilities,Water Utilities,Q2,2019,2019-08-01 17:00:00,0.017,0.728,0.255,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q2,2019,2019-07-25 14:58:14,0.023,0.702,0.276,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q2,2019,2019-07-30 15:07:05,0.025,0.686,0.289,1.0
AMGN,Amgen,Health Care,Biotechnology,Q2,2019,2019-07-30 23:31:05,0.044,0.729,0.227,1.0
APH,Amphenol,Information Technology,Electronic Components,Q2,2019,2019-07-24 19:49:09,0.032,0.76,0.208,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q2,2019,2019-05-22 00:00:00,0.049,0.746,0.206,1.0
ANSS,Ansys,Information Technology,Application Software,Q2,2019,2019-08-06 13:48:09,0.019,0.768,0.213,1.0
AON,Aon,Financials,Insurance Brokers,Q2,2019,2019-07-26 15:05:05,0.037,0.668,0.295,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q2,2019,2019-08-01 15:25:13,0.032,0.747,0.22,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q2,2019,2019-04-30 19:54:09,0.029,0.712,0.259,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q2,2019,2019-05-16 23:06:12,0.025,0.736,0.239,1.0
APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,Q2,2019,2019-07-31 14:30:35,0.028,0.741,0.231,1.0
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,Q2,2019,2019-07-31 17:00:00,0.047,0.742,0.211,0.9999
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q2,2019,2019-08-01 13:46:31,0.049,0.749,0.202,1.0
ANET,Arista Networks,Information Technology,Communications Equipment,Q2,2019,2019-08-01 23:42:06,0.026,0.755,0.219,1.0
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,Q2,2019,2019-07-26 00:54:08,0.029,0.735,0.236,0.9999
AIZ,Assurant,Financials,Multi-line Insurance,Q2,2019,2019-08-07 11:39:06,0.023,0.735,0.242,1.0
T,AT&T,Communication Services,Integrated Telecommunication Services,Q2,2019,2019-07-24 14:54:05,0.024,0.722,0.254,1.0
ATO,Atmos Energy,Utilities,Gas Utilities,Q2,2019,2019-05-08 13:13:10,0.046,0.771,0.182,0.9999
ADSK,Autodesk,Information Technology,Application Software,Q2,2019,2018-08-23 22:33:06,0.01,0.768,0.221,1.0
