ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q2,2014,2014-07-24 12:53:04,0.019,0.735,0.245,1.0
AOS,A. O. Smith,Industrials,Building Products,Q2,2014,2014-07-22 13:10:18,0.021,0.794,0.185,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q2,2014,2014-07-16 17:00:00,0.027,0.734,0.239,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q2,2014,2014-07-25 11:57:08,0.042,0.749,0.208,0.9997
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q2,2014,2014-03-27 14:55:01,0.022,0.754,0.224,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q2,2014,2014-06-17 23:08:07,0.01,0.737,0.253,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q2,2014,2013-10-16 20:30:03,0.024,0.823,0.153,0.9999
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q2,2014,2014-08-07 14:30:13,0.036,0.797,0.167,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q2,2014,2014-07-30 15:27:04,0.038,0.757,0.206,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q2,2014,2014-05-14 23:38:02,0.025,0.771,0.204,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q2,2014,2014-04-23 16:03:07,0.037,0.741,0.222,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q2,2014,2014-07-30 22:00:48,0.031,0.723,0.246,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q2,2014,2014-07-31 13:30:28,0.032,0.778,0.19,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q2,2014,2014-07-29 17:42:06,0.033,0.725,0.242,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q2,2014,2014-07-24 23:30:06,0.021,0.775,0.204,1.0
ALLE,Allegion,Industrials,Building Products,Q2,2014,2014-07-31 13:56:03,0.025,0.724,0.251,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q2,2014,2014-08-07 17:00:00,0.019,0.791,0.19,0.9999
ALL,Allstate,Financials,Property & Casualty Insurance,Q2,2014,2014-07-31 20:50:07,0.043,0.747,0.21,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q2,2014,2014-07-18 17:00:00,0.012,0.713,0.275,1.0
MO,Altria,Consumer Staples,Tobacco,Q2,2014,2014-07-22 15:37:06,0.017,0.748,0.235,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q2,2014,2014-07-24 20:31:03,0.024,0.759,0.217,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q2,2014,2014-07-24 12:20:04,0.03,0.758,0.213,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q2,2014,2014-08-05 15:01:15,0.033,0.78,0.187,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q2,2014,2014-07-24 20:30:00,0.035,0.789,0.175,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q2,2014,2014-07-25 20:38:10,0.021,0.753,0.226,1.0
AXP,American Express,Financials,Consumer Finance,Q2,2014,2014-07-29 23:41:09,0.02,0.728,0.252,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q2,2014,2014-08-05 13:06:05,0.067,0.701,0.232,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q2,2014,2014-07-23 19:11:07,0.022,0.789,0.188,1.0
AWK,American Water Works,Utilities,Water Utilities,Q2,2014,2014-08-07 15:00:54,0.016,0.761,0.223,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q2,2014,2014-07-30 16:01:09,0.028,0.71,0.261,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q2,2014,2014-08-05 14:50:24,0.018,0.736,0.246,1.0
AMGN,Amgen,Health Care,Biotechnology,Q2,2014,2014-07-29 22:03:03,0.028,0.783,0.189,1.0
APH,Amphenol,Information Technology,Electronic Components,Q2,2014,2014-07-23 18:30:11,0.027,0.711,0.262,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q2,2014,2014-01-23 20:40:09,0.031,0.764,0.205,1.0
ANSS,Ansys,Information Technology,Application Software,Q2,2014,2014-08-05 14:20:05,0.019,0.769,0.212,1.0
AON,Aon,Financials,Insurance Brokers,Q2,2014,2014-07-25 17:53:08,0.04,0.685,0.275,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q2,2014,2014-08-01 01:39:09,0.016,0.746,0.237,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q2,2014,2014-04-23 20:33:08,0.02,0.726,0.254,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q2,2014,2014-05-16 00:20:04,0.023,0.71,0.267,1.0
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,Q2,2014,2014-08-01 16:20:10,0.051,0.803,0.146,0.9999
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q2,2014,2014-08-05 13:50:13,0.032,0.765,0.203,1.0
ANET,Arista Networks,Information Technology,Communications Equipment,Q2,2014,2014-08-07 00:00:00,0.04,0.781,0.179,1.0
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,Q2,2014,2014-07-30 15:28:08,0.03,0.717,0.253,1.0
AIZ,Assurant,Financials,Multi-line Insurance,Q2,2014,2014-07-24 12:20:06,0.038,0.778,0.183,1.0
T,AT&T,Communication Services,Integrated Telecommunication Services,Q2,2014,2014-07-23 23:21:09,0.028,0.722,0.25,1.0
ATO,Atmos Energy,Utilities,Gas Utilities,Q2,2014,2014-05-08 16:51:06,0.038,0.722,0.24,0.9999
ADSK,Autodesk,Information Technology,Application Software,Q2,2014,2013-08-22 21:20:15,0.024,0.772,0.203,1.0
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,Q2,2014,2014-02-05 15:01:29,0.024,0.73,0.246,1.0
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Q2,2014,2014-03-04 17:00:00,0.043,0.762,0.195,1.0
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,Q2,2014,2014-07-24 20:20:04,0.023,0.798,0.179,1.0
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,Q2,2014,2014-07-25 17:49:04,0.03,0.759,0.211,1.0
AXON,Axon Enterprise,Industrials,Aerospace & Defense,Q2,2014,2014-07-30 17:28:05,0.032,0.731,0.237,1.0
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,Q2,2014,2014-07-17 17:07:03,0.03,0.72,0.25,1.0
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",Q2,2014,2014-07-31 16:20:15,0.018,0.787,0.195,1.0
BAC,Bank of America,Financials,Diversified Banks,Q2,2014,2014-07-16 20:00:33,0.036,0.75,0.214,1.0
BK,Bank of New York Mellon,Financials,Asset Management & Custody Banks,Q2,2014,2014-07-18 12:36:06,0.026,0.707,0.266,1.0
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,Other Specialty Retail,Q2,2014,2013-08-22 00:00:00,0.014,0.763,0.223,1.0
BAX,Baxter International,Health Care,Health Care Equipment,Q2,2014,2014-07-17 17:00:00,0.024,0.747,0.229,1.0
BDX,Becton Dickinson,Health Care,Health Care Equipment,Q2,2014,2014-05-01 14:43:05,0.026,0.734,0.24,1.0
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Q2,2014,2013-08-20 17:00:00,0.046,0.731,0.223,1.0
BIO,Bio-Rad,Health Care,Life Sciences Tools & Services,Q2,2014,2014-08-05 18:50:08,0.031,0.783,0.186,0.9997
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,Q2,2014,2014-02-04 13:10:13,0.027,0.763,0.21,1.0
BIIB,Biogen,Health Care,Biotechnology,Q2,2014,2014-07-23 15:52:09,0.024,0.763,0.213,1.0
BLK,BlackRock,Financials,Asset Management & Custody Banks,Q2,2014,2014-07-16 15:56:08,0.028,0.754,0.218,1.0
BX,Blackstone,Financials,Asset Management & Custody Banks,Q2,2014,2014-07-17 17:00:00,0.028,0.735,0.236,1.0
BA,Boeing,Industrials,Aerospace & Defense,Q2,2014,2014-07-23 16:12:05,0.036,0.72,0.244,1.0
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q2,2014,2014-08-11 13:25:09,0.036,0.748,0.216,1.0
BWA,BorgWarner,Consumer Discretionary,Automotive Parts & Equipment,Q2,2014,2014-07-31 16:40:12,0.02,0.771,0.209,1.0
BXP,Boston Properties,Real Estate,Office REITs,Q2,2014,2014-07-31 00:30:04,0.033,0.792,0.175,1.0
BSX,Boston Scientific,Health Care,Health Care Equipment,Q2,2014,2014-07-24 16:28:01,0.027,0.748,0.225,1.0
