ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q1,2021,2021-04-27 17:54:12,0.03,0.722,0.248,1.0
AOS,A. O. Smith,Industrials,Building Products,Q1,2021,2021-04-29 15:29:04,0.034,0.741,0.225,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q1,2021,2021-04-20 00:00:00,0.013,0.732,0.256,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q1,2021,2021-04-30 15:08:04,0.043,0.721,0.236,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q1,2021,2020-12-17 11:55:07,0.032,0.714,0.254,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q1,2021,2021-03-24 00:20:35,0.02,0.706,0.274,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q1,2021,2020-07-30 21:26:04,0.035,0.74,0.225,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q1,2021,2021-05-06 15:18:11,0.018,0.733,0.249,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q1,2021,2021-04-29 16:44:15,0.057,0.75,0.193,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q1,2021,2021-02-16 21:29:04,0.016,0.734,0.25,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q1,2021,2021-02-04 18:25:37,0.037,0.702,0.26,1.0
ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q1,2021,2021-05-13 22:00:49,0.032,0.764,0.205,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q1,2021,2021-05-04 22:27:07,0.044,0.696,0.26,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q1,2021,2021-05-06 14:03:05,0.03,0.788,0.182,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q1,2021,2021-04-27 17:58:07,0.038,0.724,0.238,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q1,2021,2021-04-28 23:45:36,0.024,0.755,0.222,1.0
ALLE,Allegion,Industrials,Building Products,Q1,2021,2021-04-22 15:22:07,0.025,0.712,0.263,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q1,2021,2021-05-07 14:26:05,0.018,0.719,0.263,1.0
ALL,Allstate,Financials,Property & Casualty Insurance,Q1,2021,2021-05-06 12:58:07,0.043,0.742,0.216,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q1,2021,2021-04-27 23:05:07,0.023,0.704,0.273,1.0
MO,Altria,Consumer Staples,Tobacco,Q1,2021,2021-04-29 15:14:16,0.023,0.734,0.243,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q1,2021,2021-04-29 23:15:06,0.015,0.715,0.27,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q1,2021,2020-11-06 11:53:20,0.025,0.721,0.254,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q1,2021,2021-05-11 14:30:07,0.022,0.733,0.245,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q1,2021,2021-04-22 17:07:05,0.037,0.766,0.197,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q1,2021,2021-04-22 18:15:37,0.026,0.733,0.241,1.0
AXP,American Express,Financials,Consumer Finance,Q1,2021,2021-04-23 14:36:04,0.027,0.771,0.203,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q1,2021,2021-05-07 00:00:00,0.051,0.744,0.205,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q1,2021,2021-04-29 13:55:41,0.03,0.731,0.24,1.0
AWK,American Water Works,Utilities,Water Utilities,Q1,2021,2021-05-04 15:19:13,0.012,0.711,0.277,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q1,2021,2021-04-27 14:00:57,0.017,0.686,0.297,1.0
