ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q1,2023,2023-04-25 14:20:17,0.029,0.734,0.237,1.0
AOS,A. O. Smith,Industrials,Building Products,Q1,2023,2023-04-27 13:17:05,0.025,0.732,0.243,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q1,2023,2023-04-19 00:00:00,0.018,0.723,0.259,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q1,2023,2023-04-27 00:00:00,0.031,0.737,0.232,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q1,2023,2022-12-16 11:38:02,0.018,0.735,0.247,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q1,2023,2023-03-15 20:57:02,0.024,0.698,0.279,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q1,2023,2023-05-02 19:55:05,0.031,0.743,0.226,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q1,2023,2023-05-05 15:41:08,0.021,0.738,0.241,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q1,2023,2023-04-27 12:25:18,0.058,0.723,0.219,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q1,2023,2023-02-28 20:51:10,0.021,0.732,0.247,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q1,2023,2023-02-02 15:05:05,0.038,0.722,0.24,1.0
ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q1,2023,2023-05-09 20:07:05,0.024,0.727,0.248,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q1,2023,2023-05-09 20:02:09,0.031,0.712,0.257,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q1,2023,2023-05-04 13:59:08,0.036,0.788,0.176,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q1,2023,2023-04-25 19:12:05,0.035,0.736,0.229,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q1,2023,2023-04-26 20:19:07,0.03,0.75,0.22,1.0
ALLE,Allegion,Industrials,Building Products,Q1,2023,2023-04-26 11:02:05,0.025,0.702,0.273,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q1,2023,2023-05-05 13:35:17,0.014,0.725,0.262,0.9999
ALL,Allstate,Financials,Property & Casualty Insurance,Q1,2023,2023-05-04 14:04:07,0.059,0.731,0.21,1.0
GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,Q1,2023,2023-04-25 00:00:00,0.01,0.733,0.257,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q1,2023,2023-04-25 21:17:02,0.011,0.709,0.28,1.0
MO,Altria,Consumer Staples,Tobacco,Q1,2023,2023-04-27 13:05:11,0.038,0.756,0.206,0.9999
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q1,2023,2023-04-27 19:55:02,0.026,0.735,0.239,1.0
