ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
AAL,American Airlines Group,Industrials,Passenger Airlines,Q4,2010,2011-01-26 17:35:41,0.035,0.731,0.234,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q4,2010,2011-01-28 14:50:03,0.025,0.778,0.197,1.0
AXP,American Express,Financials,Consumer Finance,Q4,2010,2011-01-24 23:05:12,0.016,0.781,0.203,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q4,2010,2011-02-23 13:10:24,0.012,0.774,0.214,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q4,2010,2011-02-03 15:21:15,0.037,0.722,0.241,1.0
AMGN,Amgen,Health Care,Biotechnology,Q4,2010,2011-01-25 00:05:28,0.037,0.784,0.179,1.0
APH,Amphenol,Information Technology,Electronic Components,Q4,2010,2011-01-19 19:05:10,0.031,0.749,0.219,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q4,2010,2011-02-17 20:40:16,0.038,0.773,0.189,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q4,2010,2010-10-18 20:42:20,0.039,0.771,0.19,1.0
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q4,2010,2010-08-03 14:05:22,0.034,0.771,0.195,1.0
AIZ,Assurant,Financials,Multi-line Insurance,Q4,2010,2011-02-03 11:48:44,0.067,0.758,0.175,0.9999
T,AT&T,Communication Services,Integrated Telecommunication Services,Q4,2010,2011-01-27 17:00:00,0.018,0.755,0.227,1.0
ADSK,Autodesk,Information Technology,Application Software,Q4,2010,2010-02-23 22:28:08,0.026,0.767,0.207,1.0
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,Q4,2010,2010-07-30 01:17:53,0.032,0.729,0.239,1.0
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Q4,2010,2010-09-21 16:06:19,0.03,0.747,0.223,1.0
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,Q4,2010,2011-02-02 15:06:46,0.036,0.716,0.248,1.0
AXON,Axon Enterprise,Industrials,Aerospace & Defense,Q4,2010,2011-02-23 15:53:00,0.044,0.754,0.203,1.0
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,Q4,2010,2011-01-25 18:05:12,0.036,0.77,0.194,1.0
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",Q4,2010,2011-01-27 16:05:19,0.02,0.763,0.218,1.0
BAC,Bank of America,Financials,Diversified Banks,Q4,2010,2011-01-21 16:05:23,0.044,0.777,0.179,1.0
BK,Bank of New York Mellon,Financials,Asset Management & Custody Banks,Q4,2010,2011-01-19 13:05:14,0.033,0.75,0.217,1.0
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,Other Specialty Retail,Q4,2010,2011-02-24 16:00:13,0.02,0.78,0.2,1.0
BAX,Baxter International,Health Care,Health Care Equipment,Q4,2010,2011-01-27 17:00:00,0.035,0.763,0.202,1.0
BDX,Becton Dickinson,Health Care,Health Care Equipment,Q4,2010,2010-11-04 16:05:22,0.029,0.768,0.203,1.0
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Q4,2010,2010-03-25 16:14:10,0.023,0.697,0.28,1.0
BIIB,Biogen,Health Care,Biotechnology,Q4,2010,2011-02-01 17:05:31,0.027,0.744,0.229,1.0
BLK,BlackRock,Financials,Asset Management & Custody Banks,Q4,2010,2011-01-25 15:05:18,0.027,0.762,0.211,1.0
BA,Boeing,Industrials,Aerospace & Defense,Q4,2010,2011-01-26 18:05:15,0.034,0.807,0.16,1.0
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q4,2010,2011-02-23 20:30:19,0.044,0.747,0.209,1.0
BXP,Boston Properties,Real Estate,Office REITs,Q4,2010,2011-01-26 20:05:17,0.04,0.785,0.175,1.0
BSX,Boston Scientific,Health Care,Health Care Equipment,Q4,2010,2011-02-02 15:30:28,0.044,0.767,0.188,1.0
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,Q4,2010,2011-01-26 22:05:26,0.027,0.8,0.173,1.0
AVGO,Broadcom Inc.,Information Technology,Semiconductors,Q4,2010,2011-02-02 02:05:11,0.027,0.768,0.205,1.0
BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,Q4,2010,2010-06-09 16:17:11,0.022,0.728,0.251,1.0
COF,Capital One,Financials,Consumer Finance,Q4,2010,2011-01-21 12:39:02,0.041,0.735,0.224,1.0
CAH,Cardinal Health,Health Care,Health Care Distributors,Q4,2010,2010-08-05 16:05:35,0.03,0.767,0.203,1.0
KMX,CarMax,Consumer Discretionary,Automotive Retail,Q4,2010,2010-04-02 02:46:12,0.04,0.753,0.207,1.0
CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q4,2010,2010-12-21 16:02:07,0.028,0.748,0.224,1.0
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,Q4,2010,2011-02-10 21:30:14,0.04,0.767,0.193,1.0
CBRE,CBRE Group,Real Estate,Real Estate Services,Q4,2010,2011-02-04 15:36:35,0.033,0.745,0.222,1.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,Q4,2010,2011-03-01 16:40:20,0.029,0.774,0.196,1.0
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,Q4,2010,2011-02-18 16:30:18,0.041,0.779,0.18,1.0
CHRW,CH Robinson,Industrials,Air Freight & Logistics,Q4,2010,2011-02-01 22:05:22,0.046,0.75,0.205,1.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,Q4,2010,2011-01-27 15:05:17,0.034,0.775,0.191,1.0
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,Q4,2010,2011-01-28 17:00:00,0.036,0.768,0.196,1.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,Q4,2010,2011-02-10 22:00:24,0.03,0.747,0.223,1.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,Q4,2010,2011-01-28 00:44:27,0.071,0.713,0.217,1.0
CI,Cigna,Health Care,Health Care Services,Q4,2010,2011-02-03 16:10:20,0.025,0.766,0.209,1.0
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,Q4,2010,2011-02-03 17:03:44,0.052,0.728,0.22,1.0
CTAS,Cintas,Industrials,Diversified Support Services,Q4,2010,2010-07-20 21:22:12,0.048,0.73,0.222,1.0
C,Citigroup,Financials,Diversified Banks,Q4,2010,2011-01-18 18:05:20,0.042,0.782,0.176,1.0
CLX,Clorox,Consumer Staples,Household Products,Q4,2010,2010-08-03 21:05:23,0.025,0.727,0.248,1.0
CME,CME Group,Financials,Financial Exchanges & Data,Q4,2010,2011-02-03 16:10:19,0.025,0.761,0.213,1.0
CMS,CMS Energy,Utilities,Multi-Utilities,Q4,2010,2011-02-24 15:55:33,0.041,0.713,0.245,1.0
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Q4,2010,2011-02-09 14:10:36,0.013,0.738,0.249,1.0
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,Q4,2010,2011-02-07 15:10:17,0.018,0.793,0.189,1.0
CL,Colgate-Palmolive,Consumer Staples,Household Products,Q4,2010,2011-01-27 17:05:34,0.031,0.724,0.245,1.0
CMCSA,Comcast,Communication Services,Cable & Satellite,Q4,2010,2011-02-16 15:30:00,0.018,0.735,0.248,1.0
CMA,Comerica,Financials,Diversified Banks,Q4,2010,2011-01-19 14:05:27,0.024,0.764,0.213,1.0
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,Q4,2010,2010-06-24 15:04:13,0.019,0.723,0.258,1.0
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,Q4,2010,2011-01-26 17:05:23,0.028,0.795,0.177,1.0
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,Q4,2010,2010-04-09 19:37:08,0.039,0.742,0.218,1.0
CEG,Constellation Energy,Utilities,Electric Utilities,Q4,2010,2011-02-04 13:40:15,0.036,0.754,0.21,1.0
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,Q4,2010,2011-02-17 02:30:15,0.03,0.784,0.185,1.0
CCI,Crown Castle,Real Estate,Telecom Tower REITs,Q4,2010,2011-01-27 18:05:18,0.017,0.784,0.199,1.0
CSX,CSX,Industrials,Rail Transportation,Q4,2010,2011-01-25 16:05:20,0.025,0.771,0.204,1.0
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,Q4,2010,2011-02-02 11:19:58,0.023,0.762,0.215,1.0
CVS,CVS Health,Health Care,Health Care Services,Q4,2010,2011-02-03 17:00:00,0.027,0.753,0.22,1.0
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,Q4,2010,2011-01-27 15:05:16,0.035,0.758,0.207,1.0
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,Q4,2010,2010-06-24 17:05:28,0.033,0.756,0.21,1.0
DVA,DaVita Inc.,Health Care,Health Care Services,Q4,2010,2011-02-10 23:10:14,0.038,0.791,0.171,1.0
DE,John Deere,Industrials,Agricultural & Farm Machinery,Q4,2010,2010-11-24 15:42:36,0.026,0.763,0.21,1.0
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,Q4,2010,2011-02-16 17:40:13,0.028,0.8,0.172,1.0
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,Q4,2010,2011-02-24 21:50:09,0.04,0.784,0.176,1.0
D,Dominion Energy,Utilities,Multi-Utilities,Q4,2010,2011-01-28 15:05:20,0.027,0.791,0.182,0.9999
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,Q4,2010,2011-01-28 15:05:18,0.016,0.767,0.217,1.0
DOW,Dow Inc.,Materials,Commodity Chemicals,Q4,2010,2011-02-03 17:00:00,0.025,0.755,0.22,1.0
DTE,DTE Energy,Utilities,Multi-Utilities,Q4,2010,2011-02-09 14:33:36,0.025,0.78,0.195,1.0
DUK,Duke Energy,Utilities,Electric Utilities,Q4,2010,2011-02-17 14:00:23,0.024,0.762,0.214,1.0
DD,DuPont,Materials,Specialty Chemicals,Q4,2010,2011-01-25 16:05:21,0.021,0.729,0.25,1.0
EMN,Eastman Chemical Company,Materials,Specialty Chemicals,Q4,2010,2011-02-01 14:05:16,0.029,0.771,0.2,1.0
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,Q4,2010,2011-01-27 17:00:00,0.027,0.79,0.182,1.0
EBAY,eBay,Consumer Discretionary,Broadline Retail,Q4,2010,2011-01-20 02:05:13,0.026,0.737,0.237,1.0
ECL,Ecolab,Materials,Specialty Chemicals,Q4,2010,2011-02-17 20:30:17,0.027,0.723,0.251,1.0
EIX,Edison International,Utilities,Electric Utilities,Q4,2010,2011-02-28 16:20:19,0.033,0.802,0.166,1.0
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,Q4,2010,2010-05-12 02:25:16,0.042,0.775,0.183,1.0
ELV,Elevance Health,Health Care,Managed Health Care,Q4,2010,2011-01-26 17:05:24,0.036,0.762,0.202,1.0
LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,Q4,2010,2011-01-27 17:05:35,0.044,0.755,0.201,1.0
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,Q4,2010,2010-11-02 19:05:15,0.029,0.773,0.198,1.0
ETR,Entergy,Utilities,Electric Utilities,Q4,2010,2011-02-09 04:20:27,0.032,0.795,0.174,1.0
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,Q4,2010,2011-02-18 17:40:13,0.02,0.786,0.194,1.0
EFX,Equifax,Industrials,Research & Consulting Services,Q4,2010,2011-02-10 15:40:16,0.02,0.747,0.233,1.0
EQIX,Equinix,Real Estate,Data Center REITs,Q4,2010,2011-02-09 23:20:15,0.022,0.795,0.183,1.0
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,Q4,2010,2010-08-12 17:00:00,0.02,0.716,0.265,1.0
ES,Eversource,Utilities,Electric Utilities,Q4,2010,2011-02-25 20:40:12,0.024,0.793,0.183,1.0
EXC,Exelon,Utilities,Electric Utilities,Q4,2010,2011-01-26 17:05:22,0.032,0.796,0.172,1.0
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q4,2010,2011-02-10 22:00:23,0.015,0.755,0.23,1.0
XOM,ExxonMobil,Energy,Integrated Oil & Gas,Q4,2010,2011-01-31 17:08:27,0.023,0.774,0.203,1.0
FAST,Fastenal,Industrials,Trading Companies & Distributors,Q4,2010,2011-01-18 15:05:13,0.027,0.75,0.223,1.0
FDX,FedEx,Industrials,Air Freight & Logistics,Q4,2010,2010-06-16 13:31:12,0.032,0.736,0.232,1.0
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,Q4,2010,2011-02-09 04:20:27,0.024,0.785,0.191,1.0
FITB,Fifth Third Bank,Financials,Diversified Banks,Q4,2010,2011-01-21 11:39:23,0.042,0.777,0.181,1.0
FSLR,First Solar,Information Technology,Semiconductors,Q4,2010,2011-02-24 22:00:16,0.03,0.795,0.174,1.0
FE,FirstEnergy,Utilities,Electric Utilities,Q4,2010,2011-02-16 17:30:11,0.031,0.768,0.201,1.0
FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,Q4,2010,2011-02-09 04:20:29,0.033,0.776,0.191,1.0
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,Q4,2010,2011-01-28 16:36:29,0.045,0.705,0.25,1.0
BEN,Franklin Templeton,Financials,Asset Management & Custody Banks,Q4,2010,2010-10-29 17:00:00,0.035,0.763,0.201,0.9999
FCX,Freeport-McMoRan,Materials,Copper,Q4,2010,2011-01-21 11:39:26,0.027,0.809,0.164,1.0
GE,GE Aerospace,Industrials,Aerospace & Defense,Q4,2010,2011-01-21 17:05:20,0.033,0.754,0.214,1.0
GEN,Gen Digital,Information Technology,Systems Software,Q4,2010,2010-05-06 04:05:20,0.019,0.765,0.216,1.0
GD,General Dynamics,Industrials,Aerospace & Defense,Q4,2010,2011-01-26 17:05:25,0.037,0.762,0.2,1.0
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,Q4,2010,2010-06-29 21:07:12,0.037,0.731,0.232,1.0
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,Q4,2010,2011-02-22 15:40:18,0.023,0.752,0.224,1.0
GILD,Gilead Sciences,Health Care,Biotechnology,Q4,2010,2011-01-26 04:05:08,0.034,0.8,0.166,1.0
GPN,Global Payments,Financials,Transaction & Payment Processing Services,Q4,2010,2010-07-29 03:55:40,0.026,0.754,0.22,1.0
GL,Globe Life,Financials,Life & Health Insurance,Q4,2010,2011-02-10 18:34:26,0.026,0.736,0.238,1.0
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,Q4,2010,2011-01-19 20:05:15,0.048,0.772,0.18,1.0
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,Q4,2010,2011-01-24 13:05:25,0.032,0.763,0.206,1.0
HIG,Hartford (The),Financials,Property & Casualty Insurance,Q4,2010,2011-02-03 19:20:13,0.034,0.772,0.194,1.0
HAS,Hasbro,Consumer Discretionary,Leisure Products,Q4,2010,2011-02-07 14:10:12,0.027,0.754,0.219,1.0
HSIC,Henry Schein,Health Care,Health Care Distributors,Q4,2010,2011-02-22 15:10:18,0.022,0.731,0.247,1.0
HSY,Hershey's,Consumer Staples,Packaged Foods & Meats,Q4,2010,2011-02-02 17:30:18,0.039,0.762,0.199,1.0
HES,Hess Corporation,Energy,Integrated Oil & Gas,Q4,2010,2011-01-26 16:05:25,0.032,0.786,0.182,1.0
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,Q4,2010,2011-02-22 14:10:23,0.032,0.733,0.235,1.0
HON,Honeywell,Industrials,Industrial Conglomerates,Q4,2010,2011-01-28 15:05:19,0.02,0.742,0.238,1.0
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,Q4,2010,2010-11-23 13:27:39,0.025,0.708,0.267,1.0
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,Q4,2010,2011-02-15 14:30:25,0.03,0.741,0.229,1.0
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q4,2010,2010-05-09 08:07:09,0.036,0.759,0.205,1.0
HUM,Humana,Health Care,Managed Health Care,Q4,2010,2011-02-07 16:00:30,0.034,0.77,0.196,1.0
HBAN,Huntington Bancshares,Financials,Regional Banks,Q4,2010,2011-01-21 11:39:25,0.038,0.757,0.205,1.0
IBM,IBM,Information Technology,IT Consulting & Other Services,Q4,2010,2011-01-18 21:05:15,0.016,0.736,0.248,1.0
ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,Q4,2010,2011-01-31 21:00:00,0.034,0.771,0.195,1.0
ILMN,Illumina,Health Care,Life Sciences Tools & Services,Q4,2010,2011-02-09 04:20:34,0.027,0.803,0.17,1.0
INCY,Incyte,Health Care,Biotechnology,Q4,2010,2011-02-10 14:23:48,0.037,0.752,0.211,1.0
IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,Q4,2010,2011-02-09 15:03:52,0.029,0.779,0.192,1.0
INTC,Intel,Information Technology,Semiconductors,Q4,2010,2011-01-13 21:42:33,0.034,0.772,0.194,1.0
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,Q4,2010,2011-02-09 16:30:19,0.027,0.767,0.207,1.0
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,Q4,2010,2011-02-10 14:06:36,0.032,0.665,0.304,1.0
IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,Q4,2010,2011-02-03 15:50:19,0.028,0.783,0.189,1.0
IPG,Interpublic Group of Companies (The),Communication Services,Advertising,Q4,2010,2011-02-25 14:10:15,0.025,0.727,0.248,1.0
INTU,Intuit,Information Technology,Application Software,Q4,2010,2010-08-20 17:00:00,0.022,0.742,0.235,1.0
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,Q4,2010,2011-01-21 11:39:31,0.042,0.77,0.188,1.0
IVZ,Invesco,Financials,Asset Management & Custody Banks,Q4,2010,2011-01-27 16:05:19,0.032,0.745,0.223,1.0
IRM,Iron Mountain,Real Estate,Other Specialized REITs,Q4,2010,2011-02-24 16:20:24,0.031,0.681,0.288,1.0
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,Q4,2010,2011-01-25 19:05:12,0.036,0.762,0.203,1.0
JCI,Johnson Controls,Industrials,Building Products,Q4,2010,2010-10-26 17:00:00,0.02,0.791,0.189,1.0
JPM,JPMorgan Chase,Financials,Diversified Banks,Q4,2010,2011-01-20 06:05:27,0.052,0.758,0.19,1.0
JNPR,Juniper Networks,Information Technology,Communications Equipment,Q4,2010,2011-01-26 03:05:14,0.014,0.776,0.21,1.0
K,Kellanova,Consumer Staples,Packaged Foods & Meats,Q4,2010,2011-02-03 14:00:18,0.034,0.73,0.236,1.0
KEY,KeyCorp,Financials,Regional Banks,Q4,2010,2011-01-25 15:05:18,0.044,0.765,0.191,1.0
KMB,Kimberly-Clark,Consumer Staples,Household Products,Q4,2010,2011-01-25 19:05:11,0.029,0.75,0.22,1.0
KIM,Kimco Realty,Real Estate,Retail REITs,Q4,2010,2011-02-10 16:10:53,0.045,0.747,0.208,1.0
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,Q4,2010,2011-02-24 16:30:11,0.026,0.785,0.189,1.0
KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,Q4,2010,2010-07-29 21:45:28,0.026,0.769,0.205,1.0
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,Q4,2010,2010-05-27 15:25:18,0.025,0.74,0.235,1.0
KR,Kroger,Consumer Staples,Food Retail,Q4,2010,2011-03-03 14:40:20,0.027,0.748,0.225,1.0
LHX,L3Harris,Industrials,Aerospace & Defense,Q4,2010,2010-08-03 21:05:24,0.021,0.788,0.192,1.0
LH,LabCorp,Health Care,Health Care Services,Q4,2010,2011-02-10 15:20:18,0.025,0.778,0.198,1.0
LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,Q4,2010,2010-07-29 12:03:00,0.025,0.779,0.196,1.0
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,Q4,2010,2011-02-04 03:30:15,0.034,0.773,0.193,1.0
LDOS,Leidos,Industrials,Diversified Support Services,Q4,2010,2010-03-30 21:52:10,0.028,0.747,0.225,1.0
LEN,Lennar,Consumer Discretionary,Homebuilding,Q4,2010,2011-01-11 17:00:00,0.055,0.725,0.22,1.0
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,Q4,2010,2011-02-24 15:20:29,0.042,0.776,0.182,1.0
LMT,Lockheed Martin,Industrials,Aerospace & Defense,Q4,2010,2011-01-27 22:05:13,0.032,0.759,0.208,1.0
L,Loews Corporation,Financials,Multi-line Insurance,Q4,2010,2011-02-07 13:50:17,0.035,0.773,0.192,0.9999
LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,Q4,2010,2011-02-23 15:30:15,0.036,0.743,0.22,1.0
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Q4,2010,2011-03-17 15:20:20,0.034,0.798,0.169,1.0
MTB,M&T Bank,Financials,Regional Banks,Q4,2010,2011-01-14 17:00:00,0.035,0.766,0.199,1.0
MRO,Marathon Oil,Energy,Oil & Gas Exploration & Production,Q4,2010,2011-02-02 20:30:16,0.055,0.776,0.169,1.0
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q4,2010,2011-02-03 16:40:17,0.029,0.764,0.207,1.0
MMC,Marsh McLennan,Financials,Insurance Brokers,Q4,2010,2011-02-15 12:30:12,0.029,0.757,0.214,1.0
MAS,Masco,Industrials,Building Products,Q4,2010,2011-02-15 12:20:15,0.039,0.77,0.191,1.0
MA,Mastercard,Financials,Transaction & Payment Processing Services,Q4,2010,2011-02-03 13:50:22,0.037,0.76,0.203,1.0
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,Q4,2010,2011-01-26 13:05:17,0.033,0.745,0.222,1.0
MCD,McDonald's,Consumer Discretionary,Restaurants,Q4,2010,2011-01-24 17:05:16,0.015,0.768,0.216,1.0
MCK,McKesson Corporation,Health Care,Health Care Distributors,Q4,2010,2010-05-04 04:29:43,0.037,0.723,0.239,1.0
MDT,Medtronic,Health Care,Health Care Equipment,Q4,2010,2010-05-25 17:00:00,0.034,0.744,0.222,1.0
MRK,Merck & Co.,Health Care,Pharmaceuticals,Q4,2010,2011-02-03 17:00:00,0.03,0.715,0.255,1.0
MET,MetLife,Financials,Life & Health Insurance,Q4,2010,2011-02-10 14:20:16,0.044,0.751,0.205,1.0
MU,Micron Technology,Information Technology,Semiconductors,Q4,2010,2010-10-08 17:00:00,0.033,0.774,0.193,1.0
MSFT,Microsoft,Information Technology,Systems Software,Q4,2010,2010-07-23 17:00:00,0.02,0.726,0.254,1.0
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,Q4,2010,2011-02-23 15:00:16,0.029,0.775,0.196,1.0
MOH,Molina Healthcare,Health Care,Managed Health Care,Q4,2010,2011-02-17 20:00:17,0.034,0.788,0.177,0.9999
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,Q4,2010,2011-02-10 17:40:16,0.02,0.785,0.194,0.9999
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,Q4,2010,2011-02-10 21:30:15,0.043,0.721,0.235,1.0
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Q4,2010,2011-02-24 22:00:17,0.038,0.785,0.177,0.9999
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,Q4,2010,2011-02-03 18:14:39,0.047,0.742,0.211,1.0
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,Q4,2010,2011-01-21 17:00:00,0.03,0.759,0.211,1.0
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,Q4,2010,2010-07-23 16:21:13,0.036,0.763,0.201,1.0
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,Q4,2010,2011-02-02 13:40:19,0.025,0.74,0.235,1.0
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",Q4,2010,2010-05-27 05:55:13,0.034,0.769,0.197,1.0
NFLX,Netflix,Communication Services,Movies & Entertainment,Q4,2010,2011-01-26 22:05:26,0.031,0.785,0.184,0.9999
NEM,Newmont,Materials,Gold,Q4,2010,2011-02-24 14:10:13,0.022,0.801,0.177,1.0
NWSA,News Corp (Class A),Communication Services,Publishing,Q4,2010,2010-08-05 02:05:22,0.027,0.758,0.214,1.0
NWS,News Corp (Class B),Communication Services,Publishing,Q4,2010,2010-08-05 02:05:22,0.027,0.758,0.214,1.0
NEE,NextEra Energy,Utilities,Multi-Utilities,Q4,2010,2011-01-25 15:05:18,0.032,0.757,0.211,1.0
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Q4,2010,2010-06-23 23:49:11,0.047,0.687,0.266,1.0
NI,NiSource,Utilities,Multi-Utilities,Q4,2010,2011-02-01 13:27:36,0.018,0.778,0.203,1.0
NSC,Norfolk Southern Railway,Industrials,Rail Transportation,Q4,2010,2011-01-26 03:05:13,0.027,0.778,0.195,1.0
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,Q4,2010,2011-01-19 17:05:14,0.03,0.752,0.218,1.0
NOC,Northrop Grumman,Industrials,Aerospace & Defense,Q4,2010,2011-02-09 16:30:18,0.023,0.755,0.223,1.0
