ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q2,2016,2016-07-26 14:31:46,0.025,0.74,0.236,1.0
AOS,A. O. Smith,Industrials,Building Products,Q2,2016,2016-07-26 14:21:35,0.018,0.804,0.179,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q2,2016,2016-07-20 17:00:00,0.038,0.731,0.231,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q2,2016,2016-07-29 16:03:19,0.042,0.723,0.235,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q2,2016,2016-03-24 14:31:09,0.02,0.728,0.253,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q2,2016,2016-06-21 23:16:11,0.01,0.752,0.238,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q2,2016,2015-10-14 20:52:01,0.02,0.754,0.227,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q2,2016,2016-08-05 14:10:26,0.034,0.746,0.22,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q2,2016,2016-07-29 20:43:23,0.043,0.773,0.184,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q2,2016,2016-05-16 23:48:19,0.021,0.729,0.25,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q2,2016,2016-04-28 14:21:17,0.04,0.743,0.217,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q2,2016,2016-07-26 22:27:32,0.025,0.762,0.213,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q2,2016,2016-08-04 16:46:42,0.021,0.759,0.22,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q2,2016,2016-08-02 17:00:00,0.028,0.737,0.235,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q2,2016,2016-07-29 01:37:41,0.041,0.762,0.197,1.0
ALLE,Allegion,Industrials,Building Products,Q2,2016,2016-07-28 13:13:32,0.02,0.713,0.267,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q2,2016,2016-08-02 13:07:42,0.019,0.792,0.189,0.9999
ALL,Allstate,Financials,Property & Casualty Insurance,Q2,2016,2016-08-05 02:36:03,0.064,0.743,0.194,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q2,2016,2016-07-29 17:00:00,0.013,0.749,0.237,1.0
MO,Altria,Consumer Staples,Tobacco,Q2,2016,2016-07-27 13:39:36,0.022,0.765,0.214,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q2,2016,2016-07-28 22:43:37,0.011,0.765,0.224,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q2,2016,2016-07-28 17:59:44,0.026,0.772,0.202,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q2,2016,2016-08-05 15:01:32,0.024,0.76,0.216,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q2,2016,2016-07-22 14:19:19,0.056,0.74,0.205,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q2,2016,2016-07-28 17:02:47,0.03,0.744,0.226,1.0
AXP,American Express,Financials,Consumer Finance,Q2,2016,2016-07-21 00:29:28,0.018,0.758,0.224,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q2,2016,2016-08-03 13:35:36,0.063,0.733,0.204,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q2,2016,2016-07-28 15:25:00,0.026,0.769,0.205,1.0
AWK,American Water Works,Utilities,Water Utilities,Q2,2016,2016-08-04 15:19:54,0.021,0.743,0.236,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q2,2016,2016-07-27 13:17:33,0.027,0.761,0.212,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q2,2016,2016-08-04 17:59:45,0.033,0.758,0.209,1.0
AMGN,Amgen,Health Care,Biotechnology,Q2,2016,2016-07-27 22:53:36,0.021,0.764,0.215,1.0
APH,Amphenol,Information Technology,Electronic Components,Q2,2016,2016-07-20 20:19:18,0.017,0.723,0.26,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q2,2016,2016-05-18 00:00:00,0.027,0.763,0.21,1.0
ANSS,Ansys,Information Technology,Application Software,Q2,2016,2016-08-05 02:11:05,0.013,0.774,0.213,0.9999
AON,Aon,Financials,Insurance Brokers,Q2,2016,2016-07-29 15:43:34,0.033,0.697,0.271,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q2,2016,2016-08-04 19:01:24,0.043,0.743,0.214,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q2,2016,2016-04-26 20:27:14,0.036,0.767,0.197,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q2,2016,2016-05-19 23:53:17,0.027,0.714,0.259,1.0
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,Q2,2016,2016-07-28 22:14:05,0.07,0.735,0.195,1.0
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q2,2016,2016-08-02 14:23:33,0.046,0.743,0.21,1.0
ANET,Arista Networks,Information Technology,Communications Equipment,Q2,2016,2016-08-05 03:15:37,0.02,0.772,0.208,1.0
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,Q2,2016,2016-07-29 14:48:36,0.039,0.729,0.232,1.0
AIZ,Assurant,Financials,Multi-line Insurance,Q2,2016,2016-07-27 13:05:37,0.043,0.732,0.224,1.0
T,AT&T,Communication Services,Integrated Telecommunication Services,Q2,2016,2016-07-21 21:15:29,0.019,0.736,0.245,1.0
ATO,Atmos Energy,Utilities,Gas Utilities,Q2,2016,2016-05-08 05:47:19,0.021,0.743,0.236,0.9999
ADSK,Autodesk,Information Technology,Application Software,Q2,2016,2015-08-28 00:07:06,0.02,0.778,0.202,1.0
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,Q2,2016,2016-02-03 17:00:00,0.021,0.75,0.229,1.0
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Q2,2016,2016-03-01 16:20:09,0.028,0.755,0.217,1.0
