ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q4,2023,2024-01-23 12:54:05,0.031,0.74,0.229,1.0
AOS,A. O. Smith,Industrials,Building Products,Q4,2023,2024-01-30 13:48:09,0.03,0.743,0.228,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q4,2023,2024-01-24 00:00:00,0.02,0.715,0.265,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q4,2023,2024-02-02 13:00:07,0.035,0.723,0.242,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q4,2023,2023-09-28 11:11:05,0.021,0.717,0.262,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q4,2023,2023-12-13 22:40:22,0.013,0.721,0.266,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q4,2023,2024-01-30 20:31:03,0.015,0.75,0.236,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q4,2023,2024-02-27 13:27:09,0.037,0.728,0.235,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q4,2023,2024-02-01 11:33:10,0.042,0.724,0.234,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q4,2023,2023-11-20 19:23:02,0.026,0.727,0.247,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q4,2023,2023-11-07 12:54:10,0.025,0.723,0.252,1.0
ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q4,2023,2024-02-13 21:13:06,0.022,0.734,0.244,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q4,2023,2024-02-13 20:17:11,0.025,0.742,0.232,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q4,2023,2024-02-15 12:37:09,0.037,0.777,0.186,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q4,2023,2024-01-30 17:22:07,0.029,0.726,0.244,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q4,2023,2024-01-31 20:47:04,0.028,0.757,0.215,1.0
ALLE,Allegion,Industrials,Building Products,Q4,2023,2024-02-20 10:14:06,0.015,0.724,0.261,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q4,2023,2024-02-16 14:13:05,0.019,0.711,0.27,1.0
ALL,Allstate,Financials,Property & Casualty Insurance,Q4,2023,2024-02-08 14:06:05,0.055,0.695,0.25,1.0
GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,Q4,2023,2024-01-30 00:00:00,0.009,0.735,0.256,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q4,2023,2024-01-30 19:16:08,0.009,0.734,0.257,1.0
MO,Altria,Consumer Staples,Tobacco,Q4,2023,2024-02-01 12:40:23,0.032,0.773,0.195,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q4,2023,2024-02-01 21:04:04,0.024,0.729,0.247,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q4,2023,2023-08-16 20:37:06,0.04,0.727,0.232,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q4,2023,2024-02-23 13:35:25,0.014,0.729,0.256,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q4,2023,2024-01-25 12:27:04,0.029,0.724,0.247,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q4,2023,2024-02-27 12:27:04,0.024,0.714,0.262,1.0
AXP,American Express,Financials,Consumer Finance,Q4,2023,2024-01-26 14:20:19,0.02,0.715,0.265,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q4,2023,2024-02-14 00:00:00,0.086,0.718,0.196,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q4,2023,2024-02-27 11:48:04,0.033,0.752,0.215,1.0
AWK,American Water Works,Utilities,Water Utilities,Q4,2023,2024-02-15 13:58:04,0.021,0.734,0.246,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q4,2023,2024-01-25 12:57:08,0.012,0.729,0.258,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q4,2023,2024-02-06 15:12:07,0.022,0.722,0.256,1.0
AMGN,Amgen,Health Care,Biotechnology,Q4,2023,2024-02-06 22:40:10,0.037,0.74,0.223,1.0
APH,Amphenol,Information Technology,Electronic Components,Q4,2023,2024-01-24 18:52:02,0.022,0.728,0.25,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q4,2023,2023-11-21 13:24:06,0.059,0.708,0.233,1.0
AON,Aon,Financials,Insurance Brokers,Q4,2023,2024-02-02 15:07:10,0.044,0.691,0.265,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q4,2023,2024-02-22 16:59:05,0.052,0.734,0.213,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q4,2023,2023-11-02 21:32:21,0.036,0.718,0.246,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q4,2023,2023-11-16 21:27:07,0.032,0.717,0.251,1.0
APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,Q4,2023,2024-01-31 12:31:10,0.024,0.724,0.252,1.0
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,Q4,2023,2024-02-15 16:59:06,0.073,0.725,0.202,1.0
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q4,2023,2024-03-12 12:05:26,0.047,0.714,0.239,1.0
