ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
AIG,American International Group,Financials,Multi-line Insurance,Q2,2017,2017-08-03 17:00:00,0.074,0.681,0.245,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q2,2017,2017-07-27 18:25:16,0.023,0.805,0.171,1.0
AWK,American Water Works,Utilities,Water Utilities,Q2,2017,2017-08-03 15:16:07,0.028,0.765,0.207,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q2,2017,2017-07-26 15:01:29,0.02,0.718,0.262,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q2,2017,2017-08-02 12:29:20,0.016,0.742,0.242,1.0
AMGN,Amgen,Health Care,Biotechnology,Q2,2017,2017-07-25 23:05:21,0.028,0.762,0.209,1.0
APH,Amphenol,Information Technology,Electronic Components,Q2,2017,2017-07-26 19:23:35,0.018,0.743,0.239,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q2,2017,2017-05-31 00:00:00,0.021,0.743,0.236,1.0
ANSS,Ansys,Information Technology,Application Software,Q2,2017,2017-08-06 12:25:30,0.022,0.767,0.212,1.0
AON,Aon,Financials,Insurance Brokers,Q2,2017,2017-08-04 11:29:22,0.017,0.709,0.274,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q2,2017,2017-08-03 19:53:37,0.029,0.781,0.19,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q2,2017,2017-05-02 20:13:31,0.029,0.74,0.231,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q2,2017,2017-05-18 22:49:07,0.027,0.746,0.228,1.0
APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,Q2,2017,2017-08-02 00:00:00,0.018,0.751,0.231,1.0
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,Q2,2017,2017-07-29 17:31:24,0.08,0.759,0.161,0.9999
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q2,2017,2017-08-01 15:21:22,0.033,0.731,0.237,1.0
ANET,Arista Networks,Information Technology,Communications Equipment,Q2,2017,2017-08-03 22:59:36,0.032,0.759,0.208,1.0
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,Q2,2017,2017-07-28 14:41:27,0.017,0.732,0.251,1.0
AIZ,Assurant,Financials,Multi-line Insurance,Q2,2017,2017-08-02 09:38:05,0.047,0.762,0.192,0.9999
T,AT&T,Communication Services,Integrated Telecommunication Services,Q2,2017,2017-07-25 20:47:19,0.02,0.763,0.217,1.0
ATO,Atmos Energy,Utilities,Gas Utilities,Q2,2017,2017-05-06 22:43:07,0.015,0.773,0.213,0.9999
ADSK,Autodesk,Information Technology,Application Software,Q2,2017,2016-08-25 22:56:28,0.02,0.786,0.194,1.0
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,Q2,2017,2017-02-01 14:35:21,0.035,0.737,0.228,1.0
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Q2,2017,2017-02-28 14:59:31,0.044,0.749,0.207,1.0
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,Q2,2017,2017-08-04 02:37:38,0.044,0.758,0.198,1.0
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,Q2,2017,2017-07-25 18:49:21,0.023,0.759,0.218,1.0
AXON,Axon Enterprise,Industrials,Aerospace & Defense,Q2,2017,2017-08-11 16:08:05,0.041,0.733,0.226,1.0
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",Q2,2017,2017-08-03 16:19:21,0.023,0.764,0.213,1.0
BAC,Bank of America,Financials,Diversified Banks,Q2,2017,2017-07-18 15:10:03,0.034,0.75,0.215,1.0
BK,Bank of New York Mellon,Financials,Asset Management & Custody Banks,Q2,2017,2017-07-20 15:30:37,0.021,0.702,0.277,1.0
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,Other Specialty Retail,Q2,2017,2016-08-18 00:00:00,0.031,0.736,0.233,1.0
BAX,Baxter International,Health Care,Health Care Equipment,Q2,2017,2017-07-26 17:00:00,0.02,0.728,0.252,1.0
BDX,Becton Dickinson,Health Care,Health Care Equipment,Q2,2017,2017-05-02 16:01:18,0.026,0.736,0.238,1.0
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Q2,2017,2016-08-23 11:51:44,0.035,0.676,0.29,1.0
BIO,Bio-Rad,Health Care,Life Sciences Tools & Services,Q2,2017,2017-08-03 19:23:36,0.042,0.756,0.201,0.9999
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,Q2,2017,2017-02-07 13:39:19,0.024,0.76,0.216,1.0
BIIB,Biogen,Health Care,Biotechnology,Q2,2017,2017-07-25 14:43:19,0.022,0.736,0.242,1.0
BLK,BlackRock,Financials,Asset Management & Custody Banks,Q2,2017,2017-07-17 14:48:05,0.033,0.726,0.241,1.0
BX,Blackstone,Financials,Asset Management & Custody Banks,Q2,2017,2017-07-21 17:00:00,0.024,0.727,0.249,1.0
BA,Boeing,Industrials,Aerospace & Defense,Q2,2017,2017-07-26 18:46:21,0.019,0.739,0.242,1.0
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q2,2017,2017-08-08 23:43:38,0.039,0.721,0.239,1.0
BWA,BorgWarner,Consumer Discretionary,Automotive Parts & Equipment,Q2,2017,2017-07-27 16:37:19,0.02,0.756,0.224,1.0
BXP,Boston Properties,Real Estate,Office REITs,Q2,2017,2017-08-02 18:13:20,0.023,0.782,0.195,1.0
BSX,Boston Scientific,Health Care,Health Care Equipment,Q2,2017,2017-07-27 15:25:18,0.02,0.744,0.235,1.0
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,Q2,2017,2017-07-27 18:39:33,0.067,0.721,0.212,1.0
AVGO,Broadcom Inc.,Information Technology,Semiconductors,Q2,2017,2017-06-01 22:26:03,0.033,0.771,0.197,1.0
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,Q2,2017,2017-02-08 13:01:30,0.017,0.753,0.23,1.0
BRO,Brown & Brown,Financials,Insurance Brokers,Q2,2017,2017-07-18 14:25:06,0.018,0.739,0.244,1.0
BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,Q2,2017,2016-12-07 16:09:03,0.025,0.745,0.23,1.0
BLDR,Builders FirstSource,Industrials,Building Products,Q2,2017,2017-08-04 13:53:37,0.024,0.742,0.234,1.0
BG,Bunge Global SA,Consumer Staples,Agricultural Products & Services,Q2,2017,2017-08-02 12:45:37,0.043,0.754,0.203,1.0
CDNS,Cadence Design Systems,Information Technology,Application Software,Q2,2017,2017-07-24 20:57:04,0.016,0.726,0.257,1.0
CZR,Caesars Entertainment,Consumer Discretionary,Casinos & Gaming,Q2,2017,2017-08-03 23:12:08,0.024,0.725,0.251,1.0
CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,Q2,2017,2017-07-28 21:23:03,0.036,0.767,0.197,1.0
CPB,Campbell Soup Company,Consumer Staples,Packaged Foods & Meats,Q2,2017,2017-02-17 13:17:18,0.035,0.732,0.232,1.0
COF,Capital One,Financials,Consumer Finance,Q2,2017,2017-07-20 23:25:05,0.03,0.715,0.255,1.0
CAH,Cardinal Health,Health Care,Health Care Distributors,Q2,2017,2017-02-07 14:39:14,0.021,0.764,0.215,1.0
KMX,CarMax,Consumer Discretionary,Automotive Retail,Q2,2017,2016-09-21 22:53:03,0.026,0.776,0.198,1.0
CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q2,2017,2017-06-22 16:48:04,0.017,0.726,0.257,1.0
CTLT,Catalent,Health Care,Pharmaceuticals,Q2,2017,2017-02-06 23:43:14,0.013,0.791,0.196,1.0
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,Q2,2017,2017-07-25 15:31:26,0.034,0.736,0.23,1.0
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,Q2,2017,2017-08-06 14:38:07,0.023,0.757,0.22,1.0
CBRE,CBRE Group,Real Estate,Real Estate Services,Q2,2017,2017-07-30 01:43:05,0.014,0.728,0.258,1.0
CDW,CDW,Information Technology,Technology Distributors,Q2,2017,2017-08-03 16:07:36,0.028,0.737,0.235,1.0
CE,Celanese,Materials,Specialty Chemicals,Q2,2017,2017-07-25 14:39:11,0.022,0.761,0.217,1.0
COR,Cencora,Health Care,Health Care Distributors,Q2,2017,2017-07-27 17:00:00,0.024,0.803,0.173,1.0
CNC,Centene Corporation,Health Care,Managed Health Care,Q2,2017,2017-07-28 13:25:54,0.035,0.731,0.234,1.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,Q2,2017,2017-08-04 22:55:03,0.031,0.748,0.221,1.0
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,Q2,2017,2017-08-03 16:39:38,0.034,0.773,0.193,1.0
CHRW,CH Robinson,Industrials,Air Freight & Logistics,Q2,2017,2017-07-20 14:33:03,0.023,0.751,0.226,1.0
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,Q2,2017,2017-08-09 15:51:18,0.029,0.72,0.251,1.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,Q2,2017,2017-07-27 14:59:21,0.037,0.794,0.169,1.0
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,Q2,2017,2017-07-28 17:00:00,0.026,0.751,0.223,1.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,Q2,2017,2017-07-25 21:01:21,0.025,0.741,0.234,1.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,Q2,2017,2017-07-26 12:59:24,0.057,0.711,0.231,1.0
CHD,Church & Dwight,Consumer Staples,Household Products,Q2,2017,2017-08-03 16:45:40,0.039,0.731,0.23,1.0
CI,Cigna,Health Care,Health Care Services,Q2,2017,2017-08-04 12:25:40,0.018,0.709,0.273,1.0
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,Q2,2017,2017-08-03 13:40:46,0.054,0.718,0.228,0.9999
CTAS,Cintas,Industrials,Diversified Support Services,Q2,2017,2016-12-22 21:51:06,0.038,0.75,0.212,1.0
CSCO,Cisco,Information Technology,Communications Equipment,Q2,2017,2017-02-15 20:17:19,0.026,0.727,0.247,1.0
C,Citigroup,Financials,Diversified Banks,Q2,2017,2017-07-14 15:39:23,0.018,0.75,0.232,1.0
CFG,Citizens Financial Group,Financials,Regional Banks,Q2,2017,2017-07-21 17:00:00,0.025,0.708,0.267,1.0
CLX,Clorox,Consumer Staples,Household Products,Q2,2017,2017-02-03 18:47:17,0.02,0.701,0.279,1.0
CME,CME Group,Financials,Financial Exchanges & Data,Q2,2017,2017-08-01 13:51:18,0.013,0.755,0.232,1.0
CMS,CMS Energy,Utilities,Multi-Utilities,Q2,2017,2017-07-28 13:03:21,0.03,0.739,0.231,1.0
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Q2,2017,2017-07-26 14:17:22,0.016,0.726,0.259,1.0
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,Q2,2017,2017-08-03 12:03:19,0.02,0.755,0.225,1.0
