ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q2,2024,2024-03-21 11:27:09,0.035,0.748,0.217,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q2,2024,2024-06-13 20:54:08,0.008,0.733,0.259,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q2,2024,2024-05-29 20:35:24,0.03,0.771,0.199,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q2,2024,2024-04-30 00:00:00,0.043,0.746,0.211,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q2,2024,2024-02-06 23:37:03,0.038,0.761,0.201,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q2,2024,2024-05-22 12:46:05,0.039,0.725,0.235,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q2,2024,2024-05-02 20:30:10,0.027,0.737,0.237,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q2,2024,2024-05-16 19:44:08,0.02,0.728,0.252,1.0
ATO,Atmos Energy,Utilities,Gas Utilities,Q2,2024,2024-05-09 00:00:00,0.03,0.749,0.221,0.9999
ADSK,Autodesk,Information Technology,Application Software,Q2,2024,2023-08-23 20:35:02,0.024,0.736,0.24,1.0
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,Q2,2024,2024-01-31 12:28:02,0.022,0.708,0.27,1.0
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Q2,2024,2024-02-27 11:28:03,0.036,0.715,0.249,1.0
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,Other Specialty Retail,Q2,2024,2023-08-23 00:00:00,0.026,0.717,0.257,1.0
BDX,Becton Dickinson,Health Care,Health Care Equipment,Q2,2024,2024-05-02 00:00:00,0.016,0.691,0.293,1.0
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Q2,2024,2023-08-29 12:11:11,0.034,0.698,0.268,1.0
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,Q2,2024,2024-02-01 15:42:05,0.032,0.744,0.224,1.0
AVGO,Broadcom Inc.,Information Technology,Semiconductors,Q2,2024,2024-06-12 20:04:08,0.026,0.776,0.199,1.0
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,Q2,2024,2024-02-01 12:06:04,0.018,0.702,0.28,1.0
BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,Q2,2024,2023-12-06 12:50:19,0.032,0.714,0.254,1.0
