ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q3,2016,2016-10-25 15:19:15,0.023,0.73,0.247,1.0
AOS,A. O. Smith,Industrials,Building Products,Q3,2016,2016-10-26 15:34:43,0.021,0.782,0.197,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q3,2016,2016-10-19 17:00:00,0.026,0.717,0.258,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q3,2016,2016-10-28 14:46:07,0.031,0.759,0.211,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q3,2016,2016-06-23 14:38:07,0.015,0.707,0.278,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q3,2016,2016-09-20 22:48:03,0.01,0.736,0.254,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q3,2016,2016-01-20 23:04:02,0.024,0.754,0.222,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q3,2016,2016-11-04 15:11:17,0.038,0.752,0.21,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q3,2016,2016-10-28 15:19:15,0.038,0.745,0.217,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q3,2016,2016-08-17 00:00:00,0.034,0.753,0.213,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q3,2016,2016-07-28 17:00:00,0.044,0.718,0.238,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q3,2016,2016-10-25 22:15:31,0.046,0.727,0.228,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q3,2016,2016-11-08 13:47:12,0.032,0.744,0.224,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q3,2016,2016-11-02 17:00:00,0.031,0.711,0.258,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q3,2016,2016-11-07 21:35:15,0.037,0.763,0.2,1.0
ALLE,Allegion,Industrials,Building Products,Q3,2016,2016-10-29 20:10:05,0.03,0.729,0.241,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q3,2016,2016-11-04 16:02:15,0.028,0.776,0.195,0.9999
ALL,Allstate,Financials,Property & Casualty Insurance,Q3,2016,2016-11-03 15:55:18,0.059,0.755,0.187,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q3,2016,2016-10-28 17:00:00,0.01,0.742,0.248,1.0
MO,Altria,Consumer Staples,Tobacco,Q3,2016,2016-10-27 13:53:23,0.018,0.769,0.213,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q3,2016,2016-10-27 21:05:09,0.017,0.757,0.226,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q3,2016,2016-10-27 18:05:18,0.036,0.753,0.21,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q3,2016,2016-11-04 16:43:21,0.015,0.756,0.229,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q3,2016,2016-10-20 18:24:02,0.034,0.731,0.235,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q3,2016,2016-11-01 17:00:00,0.019,0.754,0.227,1.0
AXP,American Express,Financials,Consumer Finance,Q3,2016,2016-10-19 22:52:04,0.022,0.703,0.275,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q3,2016,2016-11-03 13:25:36,0.07,0.721,0.21,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q3,2016,2016-10-27 17:08:07,0.016,0.78,0.204,1.0
AWK,American Water Works,Utilities,Water Utilities,Q3,2016,2016-11-03 15:38:21,0.031,0.729,0.24,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q3,2016,2016-10-26 13:45:26,0.024,0.74,0.236,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q3,2016,2016-11-01 14:27:32,0.024,0.757,0.219,1.0
AMGN,Amgen,Health Care,Biotechnology,Q3,2016,2016-10-27 23:13:27,0.039,0.737,0.224,1.0
