ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q4,2021,2022-01-25 14:46:05,0.029,0.719,0.252,1.0
AOS,A. O. Smith,Industrials,Building Products,Q4,2021,2022-01-27 15:13:02,0.027,0.731,0.243,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q4,2021,2022-01-26 00:00:00,0.022,0.736,0.241,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q4,2021,2022-02-02 13:44:06,0.039,0.728,0.233,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q4,2021,2021-09-23 10:17:05,0.019,0.707,0.274,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q4,2021,2021-12-16 14:16:01,0.013,0.715,0.272,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q4,2021,2022-02-01 18:40:21,0.019,0.707,0.274,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q4,2021,2022-02-25 15:43:06,0.015,0.754,0.231,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q4,2021,2022-02-03 11:49:06,0.055,0.743,0.202,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q4,2021,2021-11-22 23:54:04,0.016,0.715,0.27,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q4,2021,2021-11-04 17:35:11,0.027,0.7,0.272,1.0
ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q4,2021,2022-02-15 21:23:05,0.043,0.741,0.217,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q4,2021,2022-02-15 21:06:06,0.017,0.754,0.228,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q4,2021,2022-02-17 12:16:05,0.021,0.765,0.214,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q4,2021,2022-02-01 18:17:06,0.027,0.732,0.241,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q4,2021,2022-02-02 20:15:04,0.023,0.78,0.196,1.0
ALLE,Allegion,Industrials,Building Products,Q4,2021,2022-02-15 11:54:09,0.035,0.705,0.26,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q4,2021,2022-02-18 11:38:11,0.017,0.706,0.277,1.0
ALL,Allstate,Financials,Property & Casualty Insurance,Q4,2021,2022-02-03 13:25:25,0.058,0.744,0.198,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q4,2021,2022-02-01 21:11:02,0.014,0.712,0.275,1.0
MO,Altria,Consumer Staples,Tobacco,Q4,2021,2022-01-27 13:29:07,0.027,0.738,0.235,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q4,2021,2022-02-03 19:50:26,0.027,0.727,0.246,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q4,2021,2021-08-17 22:48:05,0.032,0.727,0.241,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q4,2021,2022-02-18 13:51:04,0.014,0.723,0.263,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q4,2021,2022-01-20 15:46:05,0.041,0.717,0.242,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q4,2021,2022-02-24 17:00:03,0.02,0.712,0.268,1.0
AXP,American Express,Financials,Consumer Finance,Q4,2021,2022-01-25 14:59:08,0.023,0.735,0.242,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q4,2021,2022-02-17 00:00:00,0.053,0.735,0.212,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q4,2021,2022-02-24 15:24:06,0.019,0.735,0.246,1.0
