ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
CTAS,Cintas,Industrials,Diversified Support Services,Q1,2013,2012-09-20 20:10:05,0.051,0.775,0.175,1.0
CSCO,Cisco,Information Technology,Communications Equipment,Q1,2013,2012-11-14 01:05:04,0.053,0.739,0.208,1.0
C,Citigroup,Financials,Diversified Banks,Q1,2013,2013-04-15 15:38:04,0.038,0.77,0.192,1.0
CFG,Citizens Financial Group,Financials,Regional Banks,Q1,2013,2013-04-30 23:19:03,0.023,0.739,0.238,0.9999
CLX,Clorox,Consumer Staples,Household Products,Q1,2013,2012-11-02 18:30:07,0.025,0.749,0.225,1.0
CME,CME Group,Financials,Financial Exchanges & Data,Q1,2013,2013-05-02 17:50:04,0.025,0.786,0.189,1.0
CMS,CMS Energy,Utilities,Multi-Utilities,Q1,2013,2013-04-25 11:50:10,0.021,0.768,0.211,1.0
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Q1,2013,2013-04-16 13:02:04,0.018,0.689,0.292,1.0
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,Q1,2013,2013-05-08 11:40:22,0.039,0.768,0.193,1.0
CL,Colgate-Palmolive,Consumer Staples,Household Products,Q1,2013,2013-04-25 15:30:13,0.025,0.721,0.254,1.0
CMCSA,Comcast,Communication Services,Cable & Satellite,Q1,2013,2013-05-01 11:44:03,0.021,0.736,0.244,1.0
CMA,Comerica,Financials,Diversified Banks,Q1,2013,2013-04-16 12:40:07,0.02,0.766,0.214,1.0
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,Q1,2013,2012-09-20 14:00:55,0.02,0.724,0.256,1.0
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,Q1,2013,2013-04-25 17:50:08,0.02,0.789,0.191,1.0
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,Q1,2013,2012-06-29 16:00:06,0.023,0.735,0.242,1.0
COO,CooperCompanies,Health Care,Health Care Supplies,Q1,2013,2013-03-07 21:10:10,0.049,0.745,0.206,1.0
CPRT,Copart,Industrials,Diversified Support Services,Q1,2013,2012-11-28 18:02:03,0.025,0.795,0.18,0.9999
GLW,Corning Inc.,Information Technology,Electronic Components,Q1,2013,2013-04-24 15:30:00,0.041,0.783,0.176,1.0
CPAY,Corpay,Financials,Transaction & Payment Processing Services,Q1,2013,2013-05-02 00:00:00,0.019,0.788,0.194,1.0
CSGP,CoStar Group,Real Estate,Real Estate Services,Q1,2013,2013-04-25 19:50:07,0.02,0.8,0.18,1.0
COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,Q1,2013,2012-12-12 14:20:04,0.028,0.824,0.148,1.0
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,Q1,2013,2013-04-25 16:30:04,0.036,0.773,0.191,1.0
CCI,Crown Castle,Real Estate,Telecom Tower REITs,Q1,2013,2013-04-25 16:20:07,0.028,0.801,0.171,1.0
CSX,CSX,Industrials,Rail Transportation,Q1,2013,2013-04-17 12:11:04,0.041,0.736,0.222,1.0
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,Q1,2013,2013-01-30 11:52:02,0.067,0.793,0.14,0.9998
CVS,CVS Health,Health Care,Health Care Services,Q1,2013,2013-05-01 17:00:00,0.023,0.734,0.243,1.0
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,Q1,2013,2013-04-18 13:01:08,0.043,0.752,0.205,1.0
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,Q1,2013,2012-09-21 12:50:04,0.034,0.779,0.187,1.0
DVA,DaVita Inc.,Health Care,Health Care Services,Q1,2013,2013-05-07 21:30:07,0.048,0.74,0.213,1.0
DECK,Deckers Brands,Consumer Discretionary,Footwear,Q1,2013,2013-04-25 21:00:10,0.022,0.797,0.181,1.0
DE,John Deere,Industrials,Agricultural & Farm Machinery,Q1,2013,2013-02-13 13:31:04,0.038,0.772,0.191,1.0
DAL,Delta Air Lines,Industrials,Passenger Airlines,Q1,2013,2013-04-23 15:02:01,0.039,0.775,0.186,1.0
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,Q1,2013,2013-05-01 12:51:08,0.023,0.757,0.22,1.0
DXCM,Dexcom,Health Care,Health Care Equipment,Q1,2013,2013-05-01 22:39:05,0.029,0.748,0.223,1.0
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,Q1,2013,2013-05-08 17:00:00,0.029,0.724,0.248,1.0
DLR,Digital Realty,Real Estate,Data Center REITs,Q1,2013,2013-04-26 18:00:24,0.032,0.818,0.149,1.0
DFS,Discover Financial,Financials,Consumer Finance,Q1,2013,2013-04-23 15:40:04,0.024,0.752,0.224,1.0
DG,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,Q1,2013,2012-06-04 00:00:00,0.023,0.76,0.217,1.0
DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,Q1,2013,2013-05-23 13:20:14,0.02,0.768,0.212,1.0
D,Dominion Energy,Utilities,Multi-Utilities,Q1,2013,2013-04-25 12:04:21,0.027,0.777,0.196,1.0
DPZ,Domino's,Consumer Discretionary,Restaurants,Q1,2013,2013-04-30 14:00:31,0.017,0.748,0.235,1.0
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,Q1,2013,2013-04-17 13:40:07,0.021,0.776,0.203,1.0
DOW,Dow Inc.,Materials,Commodity Chemicals,Q1,2013,2013-04-25 17:00:00,0.034,0.736,0.229,1.0
DHI,DR Horton,Consumer Discretionary,Homebuilding,Q1,2013,2013-01-29 18:41:41,0.029,0.794,0.177,1.0
DTE,DTE Energy,Utilities,Multi-Utilities,Q1,2013,2013-04-26 12:40:05,0.017,0.797,0.186,0.9999
DUK,Duke Energy,Utilities,Electric Utilities,Q1,2013,2013-05-03 13:01:16,0.024,0.77,0.205,1.0
DD,DuPont,Materials,Specialty Chemicals,Q1,2013,2013-04-23 13:42:06,0.036,0.734,0.23,1.0
EMN,Eastman Chemical Company,Materials,Specialty Chemicals,Q1,2013,2013-04-26 13:20:08,0.036,0.763,0.201,1.0
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,Q1,2013,2013-04-29 13:59:04,0.04,0.784,0.176,1.0
EBAY,eBay,Consumer Discretionary,Broadline Retail,Q1,2013,2013-04-17 19:43:04,0.027,0.753,0.221,1.0
ECL,Ecolab,Materials,Specialty Chemicals,Q1,2013,2013-04-30 18:20:05,0.029,0.711,0.26,1.0
EIX,Edison International,Utilities,Electric Utilities,Q1,2013,2013-04-30 21:00:08,0.027,0.807,0.166,1.0
EW,Edwards Lifesciences,Health Care,Health Care Equipment,Q1,2013,2013-04-23 22:50:02,0.033,0.776,0.191,1.0
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,Q1,2013,2012-07-31 20:40:06,0.051,0.77,0.18,1.0
ELV,Elevance Health,Health Care,Managed Health Care,Q1,2013,2013-04-24 13:10:08,0.033,0.74,0.226,1.0
LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,Q1,2013,2013-04-24 11:10:15,0.034,0.781,0.185,1.0
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,Q1,2013,2013-02-05 17:11:05,0.027,0.703,0.269,1.0
ENPH,Enphase,Information Technology,Semiconductor Materials & Equipment,Q1,2013,2013-05-07 18:37:03,0.04,0.773,0.187,0.9999
ETR,Entergy,Utilities,Electric Utilities,Q1,2013,2013-04-25 16:40:07,0.032,0.761,0.208,1.0
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,Q1,2013,2013-05-07 11:59:05,0.029,0.734,0.237,1.0
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,Q1,2013,2013-05-09 12:20:07,0.014,0.789,0.197,0.9999
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,Q1,2013,2013-04-25 14:40:12,0.023,0.786,0.191,1.0
EFX,Equifax,Industrials,Research & Consulting Services,Q1,2013,2013-04-25 14:20:25,0.022,0.76,0.218,1.0
EQIX,Equinix,Real Estate,Data Center REITs,Q1,2013,2013-04-24 23:00:05,0.028,0.793,0.179,1.0
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,Q1,2013,2013-05-01 17:40:04,0.031,0.769,0.2,1.0
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,Q1,2013,2013-05-02 20:00:00,0.032,0.765,0.203,1.0
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,Q1,2013,2012-11-01 15:30:06,0.029,0.718,0.254,1.0
ES,Eversource,Utilities,Electric Utilities,Q1,2013,2013-05-02 14:30:29,0.026,0.795,0.179,1.0
EXC,Exelon,Utilities,Electric Utilities,Q1,2013,2013-05-01 13:19:19,0.035,0.78,0.185,1.0
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q1,2013,2013-04-25 19:10:03,0.033,0.75,0.218,1.0
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,Q1,2013,2013-04-29 18:05:05,0.026,0.733,0.241,1.0
XOM,ExxonMobil,Energy,Integrated Oil & Gas,Q1,2013,2013-04-25 13:15:06,0.029,0.751,0.22,1.0
FFIV,"F5, Inc.",Information Technology,Communications Equipment,Q1,2013,2013-01-23 19:27:04,0.026,0.732,0.243,1.0
FDS,FactSet,Financials,Financial Exchanges & Data,Q1,2013,2012-12-18 14:10:06,0.023,0.789,0.189,0.9999
FICO,Fair Isaac,Information Technology,Application Software,Q1,2013,2013-01-30 19:10:02,0.019,0.786,0.196,0.9999
FAST,Fastenal,Industrials,Trading Companies & Distributors,Q1,2013,2013-04-10 14:00:06,0.043,0.771,0.187,1.0
FRT,Federal Realty,Real Estate,Retail REITs,Q1,2013,2013-05-02 18:00:00,0.037,0.763,0.2,1.0
FDX,FedEx,Industrials,Air Freight & Logistics,Q1,2013,2012-09-18 12:20:10,0.032,0.8,0.168,1.0
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,Q1,2013,2013-04-30 12:30:08,0.018,0.721,0.261,1.0
FITB,Fifth Third Bank,Financials,Diversified Banks,Q1,2013,2013-04-18 16:20:08,0.032,0.751,0.217,1.0
FSLR,First Solar,Information Technology,Semiconductors,Q1,2013,2013-05-06 19:14:02,0.036,0.791,0.174,1.0
FE,FirstEnergy,Utilities,Electric Utilities,Q1,2013,2013-05-07 18:30:04,0.032,0.784,0.184,1.0
FI,Fiserv,Financials,Transaction & Payment Processing Services,Q1,2013,2013-04-30 00:00:00,0.019,0.72,0.261,1.0
FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,Q1,2013,2013-05-01 16:01:23,0.024,0.78,0.196,1.0
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,Q1,2013,2013-04-24 12:28:17,0.033,0.734,0.233,1.0
FTNT,Fortinet,Information Technology,Systems Software,Q1,2013,2013-04-30 23:10:04,0.021,0.775,0.204,1.0
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,Q1,2013,2013-04-30 00:00:00,0.006,0.774,0.22,1.0
BEN,Franklin Templeton,Financials,Asset Management & Custody Banks,Q1,2013,2013-02-01 13:50:07,0.026,0.746,0.228,1.0
FCX,Freeport-McMoRan,Materials,Copper,Q1,2013,2013-04-18 15:35:05,0.038,0.741,0.221,1.0
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,Q1,2013,2013-05-01 14:50:16,0.032,0.755,0.213,1.0
IT,Gartner,Information Technology,IT Consulting & Other Services,Q1,2013,2013-05-02 13:50:09,0.031,0.733,0.236,1.0
GE,GE Aerospace,Industrials,Aerospace & Defense,Q1,2013,2013-04-19 12:50:03,0.039,0.788,0.173,1.0
GEN,Gen Digital,Information Technology,Systems Software,Q1,2013,2012-07-25 21:40:05,0.019,0.764,0.217,1.0
GNRC,Generac,Industrials,Electrical Components & Equipment,Q1,2013,2013-05-02 16:27:05,0.026,0.727,0.248,1.0
GD,General Dynamics,Industrials,Aerospace & Defense,Q1,2013,2013-04-24 11:50:10,0.043,0.758,0.199,1.0
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,Q1,2013,2012-09-19 12:40:08,0.029,0.752,0.219,1.0
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,Q1,2013,2013-05-02 12:39:04,0.029,0.782,0.189,1.0
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,Q1,2013,2013-04-19 15:20:08,0.035,0.765,0.2,1.0
GILD,Gilead Sciences,Health Care,Biotechnology,Q1,2013,2013-05-02 19:33:04,0.032,0.769,0.199,1.0
GPN,Global Payments,Financials,Transaction & Payment Processing Services,Q1,2013,2012-09-27 20:30:03,0.023,0.765,0.211,1.0
GL,Globe Life,Financials,Life & Health Insurance,Q1,2013,2013-04-25 12:04:10,0.03,0.757,0.213,1.0
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,Q1,2013,2013-04-16 13:55:04,0.039,0.72,0.241,1.0
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,Q1,2013,2013-04-22 12:17:05,0.037,0.744,0.219,1.0
HIG,Hartford (The),Financials,Property & Casualty Insurance,Q1,2013,2013-04-30 16:40:07,0.044,0.73,0.226,1.0
HAS,Hasbro,Consumer Discretionary,Leisure Products,Q1,2013,2013-04-22 13:20:12,0.03,0.76,0.21,1.0
HCA,HCA Healthcare,Health Care,Health Care Facilities,Q1,2013,2013-05-02 14:20:47,0.026,0.802,0.172,1.0
DOC,Healthpeak,Real Estate,Health Care REITs,Q1,2013,2013-04-30 00:00:00,0.027,0.776,0.197,1.0
HSIC,Henry Schein,Health Care,Health Care Distributors,Q1,2013,2013-05-07 15:50:09,0.02,0.757,0.224,1.0
HSY,Hershey's,Consumer Staples,Packaged Foods & Meats,Q1,2013,2013-04-25 14:04:04,0.022,0.763,0.215,1.0
HES,Hess Corporation,Energy,Integrated Oil & Gas,Q1,2013,2013-04-24 13:40:22,0.018,0.798,0.184,1.0
HOLX,Hologic,Health Care,Health Care Equipment,Q1,2013,2013-02-04 23:30:02,0.034,0.759,0.207,1.0
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,Q1,2013,2013-05-21 12:30:14,0.029,0.739,0.232,1.0
HON,Honeywell,Industrials,Industrial Conglomerates,Q1,2013,2013-04-19 13:06:04,0.033,0.73,0.237,1.0
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,Q1,2013,2013-02-21 11:50:23,0.034,0.767,0.199,1.0
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,Q1,2013,2013-05-03 16:10:05,0.032,0.772,0.196,1.0
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q1,2013,2012-08-06 21:20:03,0.037,0.784,0.178,1.0
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,Q1,2013,2013-04-18 14:01:21,0.044,0.745,0.211,1.0
HUM,Humana,Health Care,Managed Health Care,Q1,2013,2013-05-01 15:50:15,0.03,0.757,0.213,1.0
