ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q2,2015,2015-07-24 10:11:03,0.02,0.721,0.26,1.0
AOS,A. O. Smith,Industrials,Building Products,Q2,2015,2015-07-23 15:55:14,0.02,0.761,0.219,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q2,2015,2015-07-22 17:00:00,0.033,0.721,0.246,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q2,2015,2015-07-24 14:16:06,0.035,0.741,0.224,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q2,2015,2015-03-26 13:10:16,0.018,0.737,0.244,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q2,2015,2015-06-16 23:49:02,0.008,0.746,0.246,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q2,2015,2014-10-16 23:46:02,0.035,0.765,0.201,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q2,2015,2015-08-10 17:13:06,0.029,0.752,0.219,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q2,2015,2015-07-29 13:15:15,0.024,0.747,0.228,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q2,2015,2015-05-19 12:39:06,0.026,0.756,0.218,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q2,2015,2015-05-01 02:18:07,0.04,0.712,0.248,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q2,2015,2015-07-28 22:43:03,0.036,0.76,0.204,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q2,2015,2015-08-06 13:17:05,0.036,0.752,0.212,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q2,2015,2015-07-28 19:57:08,0.02,0.732,0.248,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q2,2015,2015-07-23 22:45:09,0.022,0.75,0.227,1.0
