ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q1,2011,2011-04-27 17:00:00,0.043,0.717,0.241,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q1,2011,2011-04-20 17:00:00,0.037,0.738,0.225,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q1,2011,2011-03-22 21:50:18,0.011,0.793,0.195,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q1,2011,2011-05-09 13:50:15,0.03,0.804,0.166,0.9999
AFL,Aflac,Financials,Life & Health Insurance,Q1,2011,2011-04-28 17:10:18,0.045,0.741,0.214,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q1,2011,2011-02-14 22:00:17,0.021,0.796,0.182,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q1,2011,2011-01-21 15:05:31,0.023,0.763,0.213,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q1,2011,2011-04-28 01:00:18,0.025,0.761,0.214,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q1,2011,2011-05-05 20:52:46,0.028,0.74,0.232,1.0
ALL,Allstate,Financials,Property & Casualty Insurance,Q1,2011,2011-04-29 23:10:18,0.055,0.768,0.176,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q1,2011,2011-04-15 17:00:00,0.016,0.753,0.231,1.0
MO,Altria,Consumer Staples,Tobacco,Q1,2011,2011-04-20 13:10:27,0.028,0.797,0.175,0.9999
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q1,2011,2011-04-27 17:00:00,0.014,0.746,0.239,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q1,2011,2011-04-29 19:00:20,0.032,0.767,0.201,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q1,2011,2011-05-05 16:35:48,0.023,0.798,0.179,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q1,2011,2011-04-21 22:40:17,0.029,0.745,0.226,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q1,2011,2011-04-21 14:40:21,0.028,0.775,0.198,1.0
AXP,American Express,Financials,Consumer Finance,Q1,2011,2011-04-20 22:00:21,0.024,0.767,0.21,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q1,2011,2011-05-03 13:50:18,0.02,0.796,0.184,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q1,2011,2011-04-26 17:00:00,0.036,0.771,0.193,1.0
AMGN,Amgen,Health Care,Biotechnology,Q1,2011,2011-04-20 20:00:17,0.03,0.785,0.185,0.9999
APH,Amphenol,Information Technology,Electronic Components,Q1,2011,2011-04-20 18:40:15,0.037,0.747,0.216,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q1,2011,2011-02-15 21:20:15,0.037,0.762,0.201,1.0
AON,Aon,Financials,Insurance Brokers,Q1,2011,2011-04-29 15:00:22,0.028,0.733,0.238,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q1,2011,2011-04-28 22:50:18,0.029,0.782,0.188,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q1,2011,2011-01-18 23:05:21,0.021,0.761,0.218,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q1,2011,2011-02-24 20:50:18,0.027,0.773,0.2,1.0
AIZ,Assurant,Financials,Multi-line Insurance,Q1,2011,2011-04-28 13:45:00,0.062,0.744,0.194,0.9999
T,AT&T,Communication Services,Integrated Telecommunication Services,Q1,2011,2011-04-20 17:00:00,0.021,0.768,0.212,1.0
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,Q1,2011,2010-10-27 17:00:00,0.031,0.733,0.236,1.0
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Q1,2011,2010-12-08 17:00:00,0.037,0.703,0.26,1.0
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,Q1,2011,2011-04-28 22:30:18,0.036,0.786,0.177,1.0
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,Q1,2011,2011-04-27 18:50:23,0.03,0.774,0.196,1.0
AXON,Axon Enterprise,Industrials,Aerospace & Defense,Q1,2011,2011-04-21 16:24:50,0.036,0.731,0.233,1.0
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,Q1,2011,2011-04-27 15:10:24,0.039,0.749,0.211,1.0
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",Q1,2011,2011-04-28 22:00:19,0.018,0.778,0.204,1.0
BAC,Bank of America,Financials,Diversified Banks,Q1,2011,2011-04-15 18:20:15,0.036,0.785,0.179,1.0
BK,Bank of New York Mellon,Financials,Asset Management & Custody Banks,Q1,2011,2011-04-19 14:40:14,0.039,0.729,0.232,1.0
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,Other Specialty Retail,Q1,2011,2011-05-19 15:50:26,0.018,0.735,0.246,1.0
BAX,Baxter International,Health Care,Health Care Equipment,Q1,2011,2011-04-21 17:00:00,0.035,0.741,0.224,1.0
BDX,Becton Dickinson,Health Care,Health Care Equipment,Q1,2011,2011-02-09 04:20:30,0.032,0.766,0.202,1.0
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Q1,2011,2010-06-15 15:20:28,0.042,0.736,0.222,1.0
BIIB,Biogen,Health Care,Biotechnology,Q1,2011,2011-04-21 14:30:23,0.034,0.769,0.198,1.0
BLK,BlackRock,Financials,Asset Management & Custody Banks,Q1,2011,2011-04-21 15:20:30,0.024,0.729,0.246,1.0
BA,Boeing,Industrials,Aerospace & Defense,Q1,2011,2011-04-27 20:00:17,0.035,0.796,0.17,1.0
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q1,2011,2011-05-05 20:20:20,0.045,0.747,0.208,1.0
BXP,Boston Properties,Real Estate,Office REITs,Q1,2011,2011-05-03 22:00:15,0.037,0.784,0.179,1.0
BSX,Boston Scientific,Health Care,Health Care Equipment,Q1,2011,2011-04-21 17:40:16,0.042,0.742,0.216,1.0
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,Q1,2011,2011-04-18 15:20:20,0.028,0.772,0.2,1.0
AVGO,Broadcom Inc.,Information Technology,Semiconductors,Q1,2011,2011-04-26 21:50:23,0.032,0.776,0.191,1.0
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,Q1,2011,2010-11-06 17:00:00,0.029,0.751,0.22,1.0
CPB,Campbell Soup Company,Consumer Staples,Packaged Foods & Meats,Q1,2011,2010-11-23 17:00:00,0.033,0.72,0.248,1.0
COF,Capital One,Financials,Consumer Finance,Q1,2011,2011-04-21 13:20:18,0.04,0.694,0.266,1.0
CAH,Cardinal Health,Health Care,Health Care Distributors,Q1,2011,2010-10-28 17:00:00,0.034,0.737,0.229,0.9999
KMX,CarMax,Consumer Discretionary,Automotive Retail,Q1,2011,2010-06-23 17:15:22,0.047,0.731,0.222,1.0
CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q1,2011,2011-03-22 14:30:19,0.034,0.815,0.151,1.0
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,Q1,2011,2011-04-29 22:20:19,0.04,0.776,0.184,1.0
CBRE,CBRE Group,Real Estate,Real Estate Services,Q1,2011,2011-04-27 14:38:30,0.021,0.75,0.229,1.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,Q1,2011,2011-05-05 17:00:19,0.017,0.783,0.2,0.9999
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,Q1,2011,2011-05-06 14:30:10,0.034,0.778,0.188,1.0
CHRW,CH Robinson,Industrials,Air Freight & Logistics,Q1,2011,2011-04-26 22:00:15,0.033,0.752,0.214,1.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,Q1,2011,2011-04-28 13:20:25,0.026,0.782,0.192,1.0
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,Q1,2011,2011-04-29 17:00:00,0.034,0.757,0.209,1.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,Q1,2011,2011-04-20 22:50:21,0.021,0.751,0.227,1.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,Q1,2011,2011-04-21 22:40:16,0.061,0.737,0.202,1.0
CI,Cigna,Health Care,Health Care Services,Q1,2011,2011-05-05 16:30:18,0.033,0.748,0.219,1.0
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,Q1,2011,2011-04-28 17:14:56,0.06,0.728,0.212,0.9999
CTAS,Cintas,Industrials,Diversified Support Services,Q1,2011,2010-09-22 17:00:00,0.047,0.738,0.214,1.0
C,Citigroup,Financials,Diversified Banks,Q1,2011,2011-04-18 16:30:18,0.041,0.753,0.206,1.0
CLX,Clorox,Consumer Staples,Household Products,Q1,2011,2010-11-03 00:05:13,0.039,0.753,0.208,1.0
CME,CME Group,Financials,Financial Exchanges & Data,Q1,2011,2011-04-28 17:20:17,0.022,0.76,0.218,1.0
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Q1,2011,2011-04-26 17:00:18,0.02,0.732,0.248,1.0
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,Q1,2011,2011-05-03 13:10:12,0.022,0.761,0.217,1.0
CL,Colgate-Palmolive,Consumer Staples,Household Products,Q1,2011,2011-04-28 18:30:20,0.034,0.746,0.221,1.0
CMCSA,Comcast,Communication Services,Cable & Satellite,Q1,2011,2011-05-04 15:30:00,0.019,0.752,0.228,1.0
CMA,Comerica,Financials,Diversified Banks,Q1,2011,2011-04-19 16:10:25,0.027,0.716,0.256,1.0
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,Q1,2011,2010-09-21 14:08:42,0.031,0.734,0.236,1.0
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,Q1,2011,2011-04-27 22:30:18,0.035,0.81,0.155,1.0
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,Q1,2011,2010-07-01 16:12:14,0.04,0.731,0.229,1.0
CEG,Constellation Energy,Utilities,Electric Utilities,Q1,2011,2011-05-06 12:10:16,0.042,0.771,0.187,1.0
GLW,Corning Inc.,Information Technology,Electronic Components,Q1,2011,2011-04-27 13:40:20,0.048,0.771,0.181,1.0
COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,Q1,2011,2010-12-08 17:00:00,0.04,0.764,0.196,1.0
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,Q1,2011,2011-05-06 19:10:13,0.045,0.769,0.186,1.0
CCI,Crown Castle,Real Estate,Telecom Tower REITs,Q1,2011,2011-04-29 01:00:28,0.018,0.802,0.18,1.0
CSX,CSX,Industrials,Rail Transportation,Q1,2011,2011-04-20 17:20:17,0.032,0.767,0.201,1.0
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,Q1,2011,2011-04-28 23:50:14,0.031,0.748,0.221,1.0
CVS,CVS Health,Health Care,Health Care Services,Q1,2011,2011-05-05 17:00:00,0.022,0.732,0.247,1.0
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,Q1,2011,2011-04-21 15:50:26,0.03,0.743,0.227,1.0
