ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q4,2020,2021-01-26 17:33:08,0.029,0.714,0.257,1.0
AOS,A. O. Smith,Industrials,Building Products,Q4,2020,2021-01-28 16:16:03,0.036,0.721,0.243,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q4,2020,2021-01-27 00:00:00,0.021,0.766,0.213,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q4,2020,2021-02-03 19:58:05,0.034,0.741,0.225,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q4,2020,2020-09-24 13:55:42,0.029,0.748,0.223,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q4,2020,2020-12-10 15:15:57,0.014,0.712,0.274,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q4,2020,2020-04-22 23:45:03,0.032,0.702,0.266,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q4,2020,2021-02-25 14:32:06,0.033,0.755,0.213,0.9999
AFL,Aflac,Financials,Life & Health Insurance,Q4,2020,2021-02-04 12:22:09,0.034,0.744,0.222,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q4,2020,2020-11-23 20:15:57,0.029,0.724,0.247,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q4,2020,2020-11-11 00:00:00,0.031,0.746,0.223,1.0
ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q4,2020,2021-02-25 23:19:20,0.027,0.721,0.253,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q4,2020,2021-02-09 21:32:06,0.031,0.729,0.24,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q4,2020,2021-02-18 15:12:07,0.025,0.764,0.21,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q4,2020,2021-02-02 19:54:06,0.027,0.706,0.267,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q4,2020,2021-02-04 00:45:35,0.024,0.731,0.245,1.0
ALLE,Allegion,Industrials,Building Products,Q4,2020,2021-02-16 12:17:06,0.022,0.704,0.274,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q4,2020,2021-02-19 19:37:07,0.017,0.718,0.264,1.0
ALL,Allstate,Financials,Property & Casualty Insurance,Q4,2020,2021-02-04 14:06:20,0.04,0.743,0.217,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q4,2020,2021-02-02 20:14:03,0.021,0.743,0.236,1.0
MO,Altria,Consumer Staples,Tobacco,Q4,2020,2021-01-28 16:28:18,0.018,0.745,0.237,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q4,2020,2021-02-02 23:25:41,0.022,0.726,0.252,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q4,2020,2020-08-18 22:56:07,0.033,0.722,0.245,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q4,2020,2021-02-19 16:59:05,0.03,0.714,0.256,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q4,2020,2021-01-28 18:37:05,0.042,0.719,0.24,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q4,2020,2021-02-25 14:43:15,0.021,0.728,0.252,1.0
AXP,American Express,Financials,Consumer Finance,Q4,2020,2021-01-26 15:14:03,0.028,0.766,0.206,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q4,2020,2021-02-17 00:00:00,0.053,0.732,0.216,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q4,2020,2021-02-04 18:07:07,0.022,0.772,0.206,1.0
AWK,American Water Works,Utilities,Water Utilities,Q4,2020,2021-02-25 17:58:07,0.022,0.713,0.265,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q4,2020,2021-01-28 15:18:06,0.021,0.687,0.292,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q4,2020,2021-02-04 12:25:08,0.032,0.721,0.247,1.0
AMGN,Amgen,Health Care,Biotechnology,Q4,2020,2021-02-02 21:26:03,0.039,0.738,0.224,1.0
