ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q1,2014,2014-04-24 17:00:00,0.025,0.727,0.248,1.0
AOS,A. O. Smith,Industrials,Building Products,Q1,2014,2014-04-22 16:17:01,0.02,0.756,0.224,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q1,2014,2014-04-16 17:00:00,0.029,0.708,0.263,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q1,2014,2014-04-25 14:43:05,0.036,0.751,0.213,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q1,2014,2013-12-19 12:20:06,0.018,0.771,0.212,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q1,2014,2014-03-19 17:00:00,0.013,0.744,0.243,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q1,2014,2013-07-17 20:20:06,0.021,0.788,0.191,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q1,2014,2014-05-08 15:10:07,0.029,0.809,0.162,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q1,2014,2014-04-30 14:59:05,0.047,0.739,0.214,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q1,2014,2014-02-13 19:28:06,0.037,0.774,0.189,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q1,2014,2014-01-28 14:20:17,0.035,0.788,0.176,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q1,2014,2014-05-01 21:50:07,0.038,0.732,0.23,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q1,2014,2014-04-17 00:00:00,0.033,0.76,0.207,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q1,2014,2014-05-06 18:48:05,0.022,0.724,0.254,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q1,2014,2014-04-23 23:15:04,0.025,0.75,0.225,1.0
ALLE,Allegion,Industrials,Building Products,Q1,2014,2014-05-01 00:00:00,0.017,0.745,0.238,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q1,2014,2014-05-02 20:27:06,0.014,0.777,0.21,0.9999
ALL,Allstate,Financials,Property & Casualty Insurance,Q1,2014,2014-05-07 15:37:04,0.048,0.71,0.242,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q1,2014,2014-04-17 17:00:00,0.019,0.736,0.246,1.0
MO,Altria,Consumer Staples,Tobacco,Q1,2014,2014-04-24 15:15:12,0.024,0.742,0.234,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q1,2014,2014-04-24 22:34:06,0.027,0.735,0.239,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q1,2014,2014-04-24 12:50:14,0.037,0.789,0.174,0.9999
AEE,Ameren,Utilities,Multi-Utilities,Q1,2014,2014-05-08 17:30:07,0.02,0.781,0.199,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q1,2014,2014-04-24 00:00:00,0.027,0.77,0.203,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q1,2014,2014-04-25 14:45:09,0.019,0.745,0.236,1.0
AXP,American Express,Financials,Consumer Finance,Q1,2014,2014-04-17 00:04:03,0.023,0.737,0.24,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q1,2014,2014-05-06 12:27:06,0.079,0.724,0.197,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q1,2014,2014-04-24 15:50:12,0.026,0.802,0.172,1.0
AWK,American Water Works,Utilities,Water Utilities,Q1,2014,2014-05-08 18:30:06,0.025,0.745,0.23,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q1,2014,2014-04-29 13:36:02,0.029,0.694,0.277,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q1,2014,2014-05-06 14:50:05,0.02,0.739,0.241,1.0
AMGN,Amgen,Health Care,Biotechnology,Q1,2014,2014-04-23 00:41:04,0.034,0.752,0.214,1.0
APH,Amphenol,Information Technology,Electronic Components,Q1,2014,2014-04-23 22:03:04,0.017,0.734,0.249,1.0
