ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
MMM,3M,Industrials,Industrial Conglomerates,Q1,2017,2017-04-26 02:25:58,0.015,0.734,0.251,1.0
AOS,A. O. Smith,Industrials,Building Products,Q1,2017,2017-04-27 15:36:26,0.02,0.759,0.221,1.0
ABT,Abbott,Health Care,Health Care Equipment,Q1,2017,2017-04-19 17:00:00,0.034,0.701,0.264,1.0
ABBV,AbbVie,Health Care,Biotechnology,Q1,2017,2017-04-27 15:33:35,0.039,0.746,0.215,1.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,Q1,2017,2016-12-21 14:30:11,0.02,0.727,0.253,1.0
ADBE,Adobe Inc.,Information Technology,Application Software,Q1,2017,2017-03-16 20:21:05,0.017,0.745,0.238,1.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,Q1,2017,2016-07-27 21:23:44,0.028,0.779,0.193,1.0
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,Q1,2017,2017-05-08 14:26:04,0.032,0.749,0.22,1.0
AFL,Aflac,Financials,Life & Health Insurance,Q1,2017,2017-04-28 15:03:04,0.027,0.776,0.197,1.0
A,Agilent Technologies,Health Care,Life Sciences Tools & Services,Q1,2017,2017-02-14 21:47:30,0.023,0.75,0.227,1.0
APD,Air Products and Chemicals,Materials,Industrial Gases,Q1,2017,2017-01-27 14:28:06,0.045,0.735,0.22,1.0
AKAM,Akamai,Information Technology,Internet Services & Infrastructure,Q1,2017,2017-05-02 21:59:31,0.046,0.737,0.217,1.0
ALB,Albemarle Corporation,Materials,Specialty Chemicals,Q1,2017,2017-05-04 17:21:22,0.021,0.765,0.214,1.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,Q1,2017,2017-05-03 17:00:00,0.024,0.732,0.244,1.0
ALGN,Align Technology,Health Care,Health Care Supplies,Q1,2017,2017-04-27 23:39:15,0.022,0.748,0.23,1.0
ALLE,Allegion,Industrials,Building Products,Q1,2017,2017-04-29 03:59:22,0.019,0.71,0.271,1.0
LNT,Alliant Energy,Utilities,Electric Utilities,Q1,2017,2017-05-06 22:59:21,0.015,0.765,0.22,0.9999
ALL,Allstate,Financials,Property & Casualty Insurance,Q1,2017,2017-05-03 15:49:33,0.038,0.739,0.224,1.0
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,Q1,2017,2017-04-27 17:00:00,0.012,0.723,0.266,1.0
MO,Altria,Consumer Staples,Tobacco,Q1,2017,2017-05-02 13:19:40,0.02,0.766,0.213,1.0
AMZN,Amazon,Consumer Discretionary,Broadline Retail,Q1,2017,2017-04-27 21:09:16,0.01,0.715,0.276,1.0
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,Q1,2017,2017-04-27 17:43:22,0.032,0.773,0.195,1.0
AEE,Ameren,Utilities,Multi-Utilities,Q1,2017,2017-05-04 14:53:17,0.034,0.741,0.225,1.0
AAL,American Airlines Group,Industrials,Passenger Airlines,Q1,2017,2017-04-27 16:25:50,0.029,0.747,0.224,1.0
AEP,American Electric Power,Utilities,Electric Utilities,Q1,2017,2017-04-27 17:17:19,0.022,0.773,0.205,1.0
AXP,American Express,Financials,Consumer Finance,Q1,2017,2017-04-19 23:52:04,0.013,0.713,0.274,1.0
AIG,American International Group,Financials,Multi-line Insurance,Q1,2017,2017-05-04 13:35:38,0.085,0.694,0.221,1.0
AMT,American Tower,Real Estate,Telecom Tower REITs,Q1,2017,2017-04-27 19:58:06,0.022,0.777,0.201,1.0
AWK,American Water Works,Utilities,Water Utilities,Q1,2017,2017-05-04 16:28:07,0.016,0.758,0.227,1.0
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,Q1,2017,2017-04-26 02:25:45,0.031,0.742,0.227,1.0
AME,Ametek,Industrials,Electrical Components & Equipment,Q1,2017,2017-05-02 13:11:18,0.02,0.699,0.281,1.0
AMGN,Amgen,Health Care,Biotechnology,Q1,2017,2017-04-26 23:35:17,0.031,0.757,0.212,1.0
APH,Amphenol,Information Technology,Electronic Components,Q1,2017,2017-04-26 20:07:04,0.016,0.758,0.226,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q1,2017,2017-02-15 00:00:00,0.02,0.733,0.247,1.0
ANSS,Ansys,Information Technology,Application Software,Q1,2017,2017-05-06 07:29:04,0.017,0.724,0.26,1.0
AON,Aon,Financials,Insurance Brokers,Q1,2017,2017-05-09 12:53:34,0.017,0.705,0.277,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q1,2017,2017-05-04 20:59:33,0.021,0.762,0.217,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q1,2017,2017-01-31 20:27:17,0.036,0.739,0.226,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q1,2017,2017-02-15 20:27:30,0.019,0.739,0.242,1.0
APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,Q1,2017,2017-05-03 00:00:00,0.009,0.754,0.237,1.0
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,Q1,2017,2017-04-26 20:24:04,0.069,0.753,0.178,1.0
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q1,2017,2017-05-02 16:53:38,0.036,0.746,0.217,1.0
ANET,Arista Networks,Information Technology,Communications Equipment,Q1,2017,2017-05-04 20:29:19,0.021,0.795,0.185,1.0
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,Q1,2017,2017-04-28 15:09:27,0.03,0.698,0.272,1.0
