ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
FAST,Fastenal,Industrials,Trading Companies & Distributors,Q1,2012,2012-04-12 13:10:08,0.039,0.765,0.196,1.0
FRT,Federal Realty,Real Estate,Retail REITs,Q1,2012,2012-05-08 17:40:09,0.032,0.774,0.194,1.0
FDX,FedEx,Industrials,Air Freight & Logistics,Q1,2012,2011-09-22 12:10:11,0.033,0.788,0.179,1.0
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,Q1,2012,2012-04-26 16:10:07,0.028,0.724,0.247,1.0
FITB,Fifth Third Bank,Financials,Diversified Banks,Q1,2012,2012-04-19 15:21:09,0.032,0.767,0.201,1.0
FSLR,First Solar,Information Technology,Semiconductors,Q1,2012,2012-05-03 21:00:06,0.035,0.815,0.15,1.0
FE,FirstEnergy,Utilities,Electric Utilities,Q1,2012,2012-05-01 17:50:03,0.034,0.8,0.165,1.0
FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,Q1,2012,2012-05-01 15:50:04,0.02,0.778,0.202,1.0
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,Q1,2012,2012-04-27 15:00:05,0.038,0.768,0.194,1.0
FTNT,Fortinet,Information Technology,Systems Software,Q1,2012,2012-04-24 23:45:01,0.018,0.742,0.241,1.0
BEN,Franklin Templeton,Financials,Asset Management & Custody Banks,Q1,2012,2012-02-01 19:40:06,0.029,0.768,0.203,1.0
FCX,Freeport-McMoRan,Materials,Copper,Q1,2012,2012-04-19 16:10:02,0.033,0.791,0.176,1.0
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,Q1,2012,2012-05-02 14:10:06,0.032,0.757,0.211,1.0
IT,Gartner,Information Technology,IT Consulting & Other Services,Q1,2012,2012-05-03 11:22:02,0.018,0.696,0.286,1.0
GE,GE Aerospace,Industrials,Aerospace & Defense,Q1,2012,2012-04-20 15:00:06,0.031,0.741,0.228,1.0
GEN,Gen Digital,Information Technology,Systems Software,Q1,2012,2011-07-27 21:10:10,0.022,0.745,0.232,1.0
GNRC,Generac,Industrials,Electrical Components & Equipment,Q1,2012,2012-05-08 00:00:00,0.03,0.757,0.213,1.0
GD,General Dynamics,Industrials,Aerospace & Defense,Q1,2012,2012-04-25 14:00:05,0.046,0.767,0.188,1.0
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,Q1,2012,2011-09-21 14:40:09,0.028,0.746,0.226,1.0
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,Q1,2012,2012-05-03 15:50:05,0.024,0.805,0.17,1.0
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,Q1,2012,2012-04-19 15:21:10,0.031,0.747,0.221,1.0
GILD,Gilead Sciences,Health Care,Biotechnology,Q1,2012,2012-04-26 22:40:07,0.025,0.825,0.151,1.0
GPN,Global Payments,Financials,Transaction & Payment Processing Services,Q1,2012,2011-10-04 22:30:07,0.018,0.755,0.227,1.0
GL,Globe Life,Financials,Life & Health Insurance,Q1,2012,2012-04-25 16:39:02,0.025,0.779,0.196,1.0
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,Q1,2012,2012-04-17 14:10:03,0.059,0.75,0.191,1.0
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,Q1,2012,2012-04-18 13:00:03,0.053,0.748,0.199,1.0
HIG,Hartford (The),Financials,Property & Casualty Insurance,Q1,2012,2012-05-03 13:20:07,0.038,0.716,0.246,1.0
HAS,Hasbro,Consumer Discretionary,Leisure Products,Q1,2012,2012-04-23 15:01:03,0.032,0.767,0.202,1.0
HCA,HCA Healthcare,Health Care,Health Care Facilities,Q1,2012,2012-05-03 15:12:02,0.025,0.746,0.229,1.0
DOC,Healthpeak,Real Estate,Health Care REITs,Q1,2012,2012-05-01 00:00:00,0.03,0.777,0.193,1.0
HSIC,Henry Schein,Health Care,Health Care Distributors,Q1,2012,2012-05-08 16:00:08,0.022,0.735,0.243,1.0
HSY,Hershey's,Consumer Staples,Packaged Foods & Meats,Q1,2012,2012-04-24 14:01:07,0.023,0.763,0.215,1.0
HES,Hess Corporation,Energy,Integrated Oil & Gas,Q1,2012,2012-04-25 14:10:08,0.034,0.8,0.166,1.0
HOLX,Hologic,Health Care,Health Care Equipment,Q1,2012,2012-01-30 22:10:07,0.03,0.761,0.209,1.0
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,Q1,2012,2012-05-15 13:40:07,0.036,0.758,0.206,1.0
HON,Honeywell,Industrials,Industrial Conglomerates,Q1,2012,2012-04-20 15:10:02,0.036,0.721,0.244,1.0
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,Q1,2012,2012-02-23 13:20:13,0.025,0.778,0.197,1.0
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,Q1,2012,2012-04-25 15:30:07,0.033,0.748,0.22,1.0
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q1,2012,2011-08-01 23:30:10,0.031,0.766,0.203,1.0
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,Q1,2012,2012-04-19 15:39:04,0.031,0.706,0.263,1.0
HUM,Humana,Health Care,Managed Health Care,Q1,2012,2012-04-30 15:10:04,0.029,0.789,0.183,1.0
HBAN,Huntington Bancshares,Financials,Regional Banks,Q1,2012,2012-04-18 15:50:05,0.034,0.746,0.22,1.0
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,Q1,2012,2012-05-09 12:40:01,0.037,0.774,0.189,1.0
IBM,IBM,Information Technology,IT Consulting & Other Services,Q1,2012,2012-04-17 19:40:04,0.021,0.729,0.25,1.0
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,Q1,2012,2012-04-24 15:41:00,0.022,0.722,0.256,1.0
IDXX,Idexx Laboratories,Health Care,Health Care Equipment,Q1,2012,2012-04-20 15:25:06,0.029,0.735,0.236,1.0
ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,Q1,2012,2012-04-24 14:40:07,0.022,0.786,0.192,1.0
ILMN,Illumina,Health Care,Life Sciences Tools & Services,Q1,2012,2012-04-23 22:40:05,0.027,0.781,0.192,1.0
INCY,Incyte,Health Care,Biotechnology,Q1,2012,2012-04-26 14:35:04,0.04,0.756,0.203,1.0
IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,Q1,2012,2012-04-20 16:21:04,0.026,0.745,0.229,1.0
PODD,Insulet,Health Care,Health Care Equipment,Q1,2012,2012-05-09 00:00:00,0.026,0.756,0.219,1.0
INTC,Intel,Information Technology,Semiconductors,Q1,2012,2012-04-17 21:30:32,0.032,0.781,0.187,1.0
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,Q1,2012,2012-05-02 15:50:21,0.029,0.749,0.222,1.0
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,Q1,2012,2012-05-08 13:20:07,0.037,0.726,0.238,1.0
IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,Q1,2012,2012-04-27 14:40:02,0.029,0.778,0.193,1.0
IPG,Interpublic Group of Companies (The),Communication Services,Advertising,Q1,2012,2012-04-26 13:40:04,0.032,0.723,0.244,1.0
INTU,Intuit,Information Technology,Application Software,Q1,2012,2011-11-17 20:30:08,0.018,0.774,0.208,1.0
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,Q1,2012,2012-04-17 21:20:03,0.039,0.787,0.174,1.0
IVZ,Invesco,Financials,Asset Management & Custody Banks,Q1,2012,2012-04-26 20:00:06,0.025,0.762,0.213,1.0
IRM,Iron Mountain,Real Estate,Other Specialized REITs,Q1,2012,2012-04-26 21:00:07,0.025,0.744,0.231,1.0
JBL,Jabil,Information Technology,Electronic Manufacturing Services,Q1,2012,2011-12-21 17:00:00,0.029,0.765,0.206,1.0
J,Jacobs Solutions,Industrials,Construction & Engineering,Q1,2012,2012-01-26 19:10:13,0.029,0.752,0.219,1.0
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,Q1,2012,2012-04-17 15:20:07,0.036,0.772,0.192,1.0
JCI,Johnson Controls,Industrials,Building Products,Q1,2012,2012-01-19 15:50:10,0.028,0.803,0.169,1.0
JPM,JPMorgan Chase,Financials,Diversified Banks,Q1,2012,2012-04-13 15:30:00,0.042,0.793,0.165,1.0
JNPR,Juniper Networks,Information Technology,Communications Equipment,Q1,2012,2012-04-24 21:00:06,0.032,0.761,0.206,1.0
K,Kellanova,Consumer Staples,Packaged Foods & Meats,Q1,2012,2012-04-26 15:00:04,0.048,0.73,0.222,1.0
KEY,KeyCorp,Financials,Regional Banks,Q1,2012,2012-04-19 11:50:06,0.02,0.768,0.212,1.0
KMB,Kimberly-Clark,Consumer Staples,Household Products,Q1,2012,2012-04-20 16:10:07,0.017,0.744,0.238,1.0
KIM,Kimco Realty,Real Estate,Retail REITs,Q1,2012,2012-05-03 20:40:07,0.034,0.772,0.194,1.0
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,Q1,2012,2012-04-18 00:00:00,0.027,0.768,0.205,1.0
KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,Q1,2012,2011-10-28 04:00:11,0.029,0.79,0.181,1.0
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,Q1,2012,2011-08-23 13:40:50,0.038,0.735,0.226,1.0
LHX,L3Harris,Industrials,Aerospace & Defense,Q1,2012,2011-10-26 20:30:11,0.024,0.774,0.202,1.0
LH,LabCorp,Health Care,Health Care Services,Q1,2012,2012-04-19 15:10:27,0.036,0.77,0.195,1.0
LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,Q1,2012,2011-10-19 21:50:11,0.03,0.78,0.19,1.0
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,Q1,2012,2012-04-26 00:00:07,0.039,0.793,0.168,1.0
LDOS,Leidos,Industrials,Diversified Support Services,Q1,2012,2011-06-02 21:50:16,0.028,0.737,0.234,1.0
LEN,Lennar,Consumer Discretionary,Homebuilding,Q1,2012,2012-03-27 16:50:35,0.052,0.75,0.197,1.0
LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,Q1,2012,2012-05-09 00:00:00,0.03,0.754,0.216,1.0
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,Q1,2012,2012-04-26 23:10:06,0.05,0.762,0.188,1.0
LMT,Lockheed Martin,Industrials,Aerospace & Defense,Q1,2012,2012-04-26 18:30:03,0.029,0.762,0.21,1.0
L,Loews Corporation,Financials,Multi-line Insurance,Q1,2012,2012-04-30 14:00:04,0.036,0.768,0.197,0.9999
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Q1,2012,2012-06-07 00:00:00,0.024,0.765,0.211,1.0
LYB,LyondellBasell,Materials,Specialty Chemicals,Q1,2012,2012-04-30 16:08:02,0.044,0.756,0.2,1.0
MTB,M&T Bank,Financials,Regional Banks,Q1,2012,2012-04-16 17:00:00,0.036,0.745,0.219,1.0
MRO,Marathon Oil,Energy,Oil & Gas Exploration & Production,Q1,2012,2012-05-02 18:30:06,0.035,0.783,0.181,0.9999
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,Q1,2012,2012-05-01 00:00:00,0.072,0.76,0.168,0.9999
MKTX,MarketAxess,Financials,Financial Exchanges & Data,Q1,2012,2012-04-25 00:00:00,0.02,0.784,0.196,1.0
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q1,2012,2012-04-19 14:30:08,0.027,0.76,0.213,1.0
MMC,Marsh McLennan,Financials,Insurance Brokers,Q1,2012,2012-05-01 13:10:16,0.022,0.713,0.265,1.0
MLM,Martin Marietta Materials,Materials,Construction Materials,Q1,2012,2012-05-01 21:56:05,0.024,0.76,0.216,1.0
MAS,Masco,Industrials,Building Products,Q1,2012,2012-05-01 12:10:05,0.038,0.721,0.241,1.0
MA,Mastercard,Financials,Transaction & Payment Processing Services,Q1,2012,2012-05-02 15:50:23,0.026,0.769,0.205,1.0
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,Q1,2012,2012-03-27 11:40:06,0.033,0.755,0.212,1.0
MCD,McDonald's,Consumer Discretionary,Restaurants,Q1,2012,2012-04-20 14:30:07,0.021,0.737,0.242,1.0
MCK,McKesson Corporation,Health Care,Health Care Distributors,Q1,2012,2011-07-28 21:30:10,0.023,0.735,0.243,1.0
MDT,Medtronic,Health Care,Health Care Equipment,Q1,2012,2011-08-23 17:00:00,0.026,0.723,0.252,1.0
MRK,Merck & Co.,Health Care,Pharmaceuticals,Q1,2012,2012-04-27 17:00:00,0.027,0.749,0.224,1.0
MET,MetLife,Financials,Life & Health Insurance,Q1,2012,2012-04-27 13:30:07,0.039,0.767,0.193,1.0
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,Q1,2012,2012-05-03 21:20:07,0.028,0.722,0.249,1.0
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,Q1,2012,2012-05-03 15:10:08,0.03,0.761,0.209,1.0
MCHP,Microchip Technology,Information Technology,Semiconductors,Q1,2012,2011-08-04 22:10:10,0.057,0.804,0.139,0.9999
MU,Micron Technology,Information Technology,Semiconductors,Q1,2012,2011-12-21 23:10:09,0.036,0.787,0.178,1.0
MSFT,Microsoft,Information Technology,Systems Software,Q1,2012,2011-10-21 17:00:00,0.023,0.763,0.213,1.0
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,Q1,2012,2012-05-04 00:00:00,0.043,0.75,0.207,1.0
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,Q1,2012,2012-05-04 15:50:05,0.03,0.783,0.187,1.0
MOH,Molina Healthcare,Health Care,Managed Health Care,Q1,2012,2012-04-30 21:30:06,0.033,0.79,0.177,1.0
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,Q1,2012,2012-05-08 15:30:04,0.02,0.767,0.213,1.0
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,Q1,2012,2012-05-04 07:50:06,0.03,0.733,0.237,1.0
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,Q1,2012,2012-04-30 00:00:00,0.041,0.76,0.198,0.9999
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Q1,2012,2012-05-09 00:00:00,0.034,0.779,0.186,0.9999
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,Q1,2012,2012-04-26 16:46:01,0.057,0.774,0.17,0.9999
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,Q1,2012,2012-04-19 17:00:00,0.034,0.761,0.205,1.0
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,Q1,2012,2011-09-29 14:10:08,0.034,0.796,0.169,1.0
MSI,Motorola Solutions,Information Technology,Communications Equipment,Q1,2012,2012-04-25 11:40:03,0.019,0.768,0.213,1.0
MSCI,MSCI,Financials,Financial Exchanges & Data,Q1,2012,2012-05-02 15:30:10,0.032,0.768,0.2,1.0
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,Q1,2012,2012-04-25 17:30:06,0.028,0.733,0.238,1.0
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",Q1,2012,2011-08-17 22:20:07,0.04,0.751,0.209,1.0
NFLX,Netflix,Communication Services,Movies & Entertainment,Q1,2012,2012-04-23 23:20:04,0.029,0.779,0.192,1.0
NEM,Newmont,Materials,Gold,Q1,2012,2012-04-27 13:50:03,0.034,0.814,0.151,0.9999
