ticker,company,sector,sub-sector,quarter,year,date,score-neg,score-neu,score-pos,score-compound
APH,Amphenol,Information Technology,Electronic Components,Q2,2018,2018-07-25 23:05:50,0.02,0.75,0.23,1.0
ADI,Analog Devices,Information Technology,Semiconductors,Q2,2018,2018-05-30 00:00:00,0.02,0.743,0.237,1.0
ANSS,Ansys,Information Technology,Application Software,Q2,2018,2018-08-07 13:47:22,0.02,0.781,0.2,1.0
AON,Aon,Financials,Insurance Brokers,Q2,2018,2018-07-27 16:07:04,0.025,0.699,0.277,1.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,Q2,2018,2018-08-02 15:17:26,0.02,0.773,0.208,1.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",Q2,2018,2018-05-01 20:35:14,0.027,0.743,0.23,1.0
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,Q2,2018,2018-05-17 21:34:06,0.031,0.733,0.236,1.0
APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,Q2,2018,2018-07-31 14:28:06,0.013,0.716,0.272,1.0
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,Q2,2018,2018-08-01 17:06:10,0.054,0.735,0.211,1.0
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products & Services,Q2,2018,2018-07-31 15:47:09,0.031,0.727,0.241,1.0
ANET,Arista Networks,Information Technology,Communications Equipment,Q2,2018,2018-08-02 22:05:12,0.016,0.793,0.191,1.0
AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,Q2,2018,2018-07-27 03:55:06,0.025,0.752,0.223,1.0
AIZ,Assurant,Financials,Multi-line Insurance,Q2,2018,2018-08-08 18:56:08,0.033,0.765,0.203,1.0
T,AT&T,Communication Services,Integrated Telecommunication Services,Q2,2018,2018-07-25 01:32:10,0.025,0.751,0.225,1.0
ATO,Atmos Energy,Utilities,Gas Utilities,Q2,2018,2018-05-05 07:50:12,0.046,0.765,0.189,0.9998
ADSK,Autodesk,Information Technology,Application Software,Q2,2018,2017-08-24 23:38:04,0.017,0.76,0.223,1.0
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,Q2,2018,2018-01-31 17:00:00,0.022,0.709,0.27,1.0
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Q2,2018,2018-02-27 15:37:06,0.033,0.753,0.215,1.0
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,Q2,2018,2018-07-31 16:51:03,0.029,0.765,0.206,1.0
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,Q2,2018,2018-07-24 17:21:08,0.013,0.764,0.224,1.0
AXON,Axon Enterprise,Industrials,Aerospace & Defense,Q2,2018,2018-08-07 23:48:15,0.034,0.743,0.223,1.0
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,Q2,2018,2018-07-20 17:00:00,0.02,0.733,0.247,1.0
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",Q2,2018,2018-08-02 15:47:11,0.021,0.772,0.207,1.0
BAC,Bank of America,Financials,Diversified Banks,Q2,2018,2018-07-16 17:00:00,0.034,0.733,0.233,1.0
BK,Bank of New York Mellon,Financials,Asset Management & Custody Banks,Q2,2018,2018-07-19 17:00:00,0.033,0.722,0.245,1.0
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,Other Specialty Retail,Q2,2018,2017-08-17 00:00:00,0.024,0.725,0.25,1.0
BAX,Baxter International,Health Care,Health Care Equipment,Q2,2018,2018-07-26 17:00:00,0.024,0.724,0.252,1.0
BDX,Becton Dickinson,Health Care,Health Care Equipment,Q2,2018,2018-05-03 14:37:19,0.028,0.736,0.236,1.0
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Q2,2018,2017-08-29 15:29:05,0.029,0.7,0.271,1.0
BIO,Bio-Rad,Health Care,Life Sciences Tools & Services,Q2,2018,2018-08-07 19:45:11,0.029,0.746,0.225,0.9999
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,Q2,2018,2018-02-06 21:41:04,0.025,0.758,0.217,1.0
BIIB,Biogen,Health Care,Biotechnology,Q2,2018,2018-07-24 15:45:57,0.024,0.773,0.203,1.0
BLK,BlackRock,Financials,Asset Management & Custody Banks,Q2,2018,2018-07-16 13:14:05,0.038,0.707,0.255,1.0
BX,Blackstone,Financials,Asset Management & Custody Banks,Q2,2018,2018-07-19 17:00:00,0.026,0.742,0.231,1.0
BA,Boeing,Industrials,Aerospace & Defense,Q2,2018,2018-07-25 17:01:16,0.018,0.757,0.224,1.0
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q2,2018,2018-08-09 14:03:08,0.019,0.762,0.219,1.0
BWA,BorgWarner,Consumer Discretionary,Automotive Parts & Equipment,Q2,2018,2018-07-26 14:21:21,0.022,0.733,0.245,1.0
BXP,Boston Properties,Real Estate,Office REITs,Q2,2018,2018-08-01 17:34:05,0.032,0.774,0.194,1.0
BSX,Boston Scientific,Health Care,Health Care Equipment,Q2,2018,2018-07-25 12:51:08,0.023,0.753,0.225,1.0
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,Q2,2018,2018-07-26 15:25:21,0.047,0.727,0.226,1.0
AVGO,Broadcom Inc.,Information Technology,Semiconductors,Q2,2018,2018-06-07 22:14:13,0.029,0.773,0.198,1.0
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,Q2,2018,2018-02-08 14:28:04,0.021,0.741,0.238,1.0
BRO,Brown & Brown,Financials,Insurance Brokers,Q2,2018,2018-07-24 20:47:03,0.021,0.77,0.208,1.0
BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,Q2,2018,2017-12-06 14:38:06,0.015,0.757,0.228,1.0
BLDR,Builders FirstSource,Industrials,Building Products,Q2,2018,2018-08-08 14:59:22,0.032,0.733,0.236,1.0
BG,Bunge Global SA,Consumer Staples,Agricultural Products & Services,Q2,2018,2018-08-01 12:19:11,0.064,0.734,0.203,1.0
CDNS,Cadence Design Systems,Information Technology,Application Software,Q2,2018,2018-07-23 23:41:04,0.015,0.684,0.301,1.0
CZR,Caesars Entertainment,Consumer Discretionary,Casinos & Gaming,Q2,2018,2018-08-02 23:47:12,0.036,0.746,0.218,1.0
CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,Q2,2018,2018-08-04 00:59:04,0.049,0.757,0.194,1.0
CPB,Campbell Soup Company,Consumer Staples,Packaged Foods & Meats,Q2,2018,2018-02-16 16:13:05,0.04,0.739,0.221,1.0
COF,Capital One,Financials,Consumer Finance,Q2,2018,2018-07-20 17:00:00,0.023,0.706,0.271,1.0
CAH,Cardinal Health,Health Care,Health Care Distributors,Q2,2018,2018-02-08 13:31:07,0.022,0.741,0.237,1.0
KMX,CarMax,Consumer Discretionary,Automotive Retail,Q2,2018,2017-09-22 14:08:06,0.037,0.746,0.217,1.0
CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q2,2018,2018-06-25 15:49:07,0.022,0.766,0.211,1.0
CTLT,Catalent,Health Care,Pharmaceuticals,Q2,2018,2018-02-05 15:15:00,0.015,0.77,0.215,1.0
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,Q2,2018,2018-07-30 17:23:08,0.03,0.719,0.251,1.0
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,Q2,2018,2018-08-03 15:29:10,0.021,0.74,0.239,1.0
CBRE,CBRE Group,Real Estate,Real Estate Services,Q2,2018,2018-08-03 17:39:12,0.019,0.751,0.23,1.0
CDW,CDW,Information Technology,Technology Distributors,Q2,2018,2018-08-02 15:57:25,0.026,0.735,0.239,1.0
CE,Celanese,Materials,Specialty Chemicals,Q2,2018,2018-07-20 16:49:04,0.028,0.719,0.253,1.0
COR,Cencora,Health Care,Health Care Distributors,Q2,2018,2018-07-26 17:00:00,0.018,0.767,0.215,1.0
CNC,Centene Corporation,Health Care,Managed Health Care,Q2,2018,2018-07-24 16:07:05,0.03,0.751,0.219,1.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,Q2,2018,2018-08-03 15:12:05,0.022,0.779,0.199,1.0
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,Q2,2018,2018-08-02 14:56:20,0.032,0.764,0.204,1.0
CHRW,CH Robinson,Industrials,Air Freight & Logistics,Q2,2018,2018-08-01 12:19:13,0.024,0.747,0.229,1.0
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,Q2,2018,2018-08-08 14:24:19,0.021,0.735,0.244,1.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,Q2,2018,2018-07-31 14:33:12,0.036,0.782,0.183,1.0
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,Q2,2018,2018-07-27 17:00:00,0.034,0.762,0.204,1.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,Q2,2018,2018-07-26 21:31:18,0.013,0.751,0.236,1.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,Q2,2018,2018-07-25 14:52:16,0.047,0.75,0.203,1.0
CHD,Church & Dwight,Consumer Staples,Household Products,Q2,2018,2018-08-02 15:25:11,0.035,0.754,0.211,1.0
CI,Cigna,Health Care,Health Care Services,Q2,2018,2018-08-02 16:19:17,0.018,0.711,0.272,1.0
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,Q2,2018,2018-07-27 17:00:00,0.067,0.719,0.214,0.9999
CTAS,Cintas,Industrials,Diversified Support Services,Q2,2018,2017-12-21 22:51:37,0.033,0.758,0.209,1.0
CSCO,Cisco,Information Technology,Communications Equipment,Q2,2018,2018-02-14 20:55:14,0.02,0.74,0.24,1.0
C,Citigroup,Financials,Diversified Banks,Q2,2018,2018-07-13 18:58:04,0.019,0.719,0.262,1.0
CFG,Citizens Financial Group,Financials,Regional Banks,Q2,2018,2018-07-20 17:00:00,0.029,0.727,0.243,1.0
CLX,Clorox,Consumer Staples,Household Products,Q2,2018,2018-02-02 21:52:04,0.04,0.667,0.293,1.0
CME,CME Group,Financials,Financial Exchanges & Data,Q2,2018,2018-07-26 15:12:24,0.019,0.757,0.224,1.0
CMS,CMS Energy,Utilities,Multi-Utilities,Q2,2018,2018-07-26 14:47:07,0.028,0.723,0.249,1.0
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Q2,2018,2018-07-25 12:51:10,0.026,0.734,0.241,1.0
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,Q2,2018,2018-08-02 16:15:11,0.022,0.742,0.236,1.0
CL,Colgate-Palmolive,Consumer Staples,Household Products,Q2,2018,2018-07-27 16:13:14,0.038,0.71,0.252,1.0
CMCSA,Comcast,Communication Services,Cable & Satellite,Q2,2018,2018-07-26 14:25:59,0.021,0.72,0.258,1.0
CMA,Comerica,Financials,Diversified Banks,Q2,2018,2018-07-17 15:47:04,0.019,0.725,0.256,1.0
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,Q2,2018,2017-12-21 15:37:03,0.027,0.727,0.246,1.0
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,Q2,2018,2018-07-26 19:33:44,0.034,0.768,0.198,1.0
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,Q2,2018,2017-10-05 15:59:24,0.047,0.69,0.263,1.0
COO,CooperCompanies,Health Care,Health Care Supplies,Q2,2018,2018-06-07 23:29:03,0.029,0.715,0.257,1.0
CPRT,Copart,Industrials,Diversified Support Services,Q2,2018,2018-02-26 19:03:03,0.041,0.768,0.192,1.0
GLW,Corning Inc.,Information Technology,Electronic Components,Q2,2018,2018-07-25 14:15:54,0.033,0.727,0.24,1.0
CPAY,Corpay,Financials,Transaction & Payment Processing Services,Q2,2018,2018-08-02 00:00:00,0.028,0.776,0.196,1.0
CSGP,CoStar Group,Real Estate,Real Estate Services,Q2,2018,2018-07-24 22:28:05,0.024,0.759,0.218,1.0
COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,Q2,2018,2018-03-09 15:44:10,0.027,0.797,0.176,1.0
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,Q2,2018,2018-07-27 16:03:20,0.029,0.771,0.2,1.0
CCI,Crown Castle,Real Estate,Telecom Tower REITs,Q2,2018,2018-07-19 20:50:03,0.019,0.743,0.238,1.0
CSX,CSX,Industrials,Rail Transportation,Q2,2018,2018-07-18 00:20:04,0.033,0.732,0.235,1.0
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,Q2,2018,2018-05-06 08:58:03,0.023,0.759,0.218,1.0
CVS,CVS Health,Health Care,Health Care Services,Q2,2018,2018-08-08 17:00:00,0.028,0.719,0.253,1.0
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,Q2,2018,2018-07-19 15:18:04,0.014,0.692,0.294,1.0
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,Q2,2018,2017-12-19 15:59:30,0.029,0.734,0.238,1.0
DVA,DaVita Inc.,Health Care,Health Care Services,Q2,2018,2018-08-01 20:39:12,0.038,0.782,0.18,0.9999
DAY,Dayforce,Industrials,Human Resource & Employment Services,Q2,2018,2018-08-09 00:00:00,0.025,0.777,0.198,1.0
DECK,Deckers Brands,Consumer Discretionary,Footwear,Q2,2018,2017-10-28 02:07:07,0.026,0.728,0.246,1.0
DE,John Deere,Industrials,Agricultural & Farm Machinery,Q2,2018,2018-05-18 15:54:05,0.028,0.768,0.204,1.0
DAL,Delta Air Lines,Industrials,Passenger Airlines,Q2,2018,2018-07-12 16:22:07,0.034,0.711,0.254,1.0
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,Q2,2018,2018-08-01 14:57:14,0.022,0.744,0.233,1.0
DXCM,Dexcom,Health Care,Health Care Equipment,Q2,2018,2018-08-01 23:35:11,0.033,0.754,0.213,1.0
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,Q2,2018,2018-08-09 17:00:00,0.032,0.732,0.236,1.0
DLR,Digital Realty,Real Estate,Data Center REITs,Q2,2018,2018-07-26 21:50:52,0.031,0.758,0.211,1.0
DFS,Discover Financial,Financials,Consumer Finance,Q2,2018,2018-07-26 22:55:56,0.024,0.742,0.234,1.0
DG,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,Q2,2018,2017-08-31 00:00:00,0.029,0.711,0.26,1.0
DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,Q2,2018,2017-08-24 00:00:00,0.027,0.721,0.252,1.0
D,Dominion Energy,Utilities,Multi-Utilities,Q2,2018,2018-08-01 13:17:24,0.023,0.76,0.218,1.0
DPZ,Domino's,Consumer Discretionary,Restaurants,Q2,2018,2018-07-19 14:43:07,0.02,0.761,0.219,1.0
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,Q2,2018,2018-07-19 16:51:04,0.031,0.763,0.206,1.0
DHI,DR Horton,Consumer Discretionary,Homebuilding,Q2,2018,2018-04-26 14:15:12,0.017,0.765,0.218,1.0
DTE,DTE Energy,Utilities,Multi-Utilities,Q2,2018,2018-07-25 13:50:12,0.017,0.747,0.236,1.0
DUK,Duke Energy,Utilities,Electric Utilities,Q2,2018,2018-08-02 14:33:12,0.022,0.722,0.256,1.0
DD,DuPont,Materials,Specialty Chemicals,Q2,2018,2018-08-02 12:01:06,0.021,0.759,0.22,1.0
EMN,Eastman Chemical Company,Materials,Specialty Chemicals,Q2,2018,2018-07-27 14:11:05,0.035,0.709,0.255,1.0
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,Q2,2018,2018-07-31 14:07:09,0.018,0.74,0.243,1.0
EBAY,eBay,Consumer Discretionary,Broadline Retail,Q2,2018,2018-07-18 22:59:11,0.027,0.741,0.232,1.0
ECL,Ecolab,Materials,Specialty Chemicals,Q2,2018,2018-07-31 16:36:31,0.029,0.745,0.226,1.0
EIX,Edison International,Utilities,Electric Utilities,Q2,2018,2018-07-26 20:35:17,0.047,0.798,0.155,0.9999
EW,Edwards Lifesciences,Health Care,Health Care Equipment,Q2,2018,2018-07-26 23:03:22,0.034,0.73,0.236,1.0
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,Q2,2018,2017-10-31 21:33:34,0.041,0.735,0.224,1.0
ELV,Elevance Health,Health Care,Managed Health Care,Q2,2018,2018-07-25 15:09:10,0.016,0.71,0.274,1.0
LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,Q2,2018,2018-07-24 17:53:08,0.039,0.727,0.234,1.0
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,Q2,2018,2018-05-02 00:29:12,0.024,0.733,0.243,1.0
ENPH,Enphase,Information Technology,Semiconductor Materials & Equipment,Q2,2018,2018-07-31 21:14:08,0.043,0.735,0.223,1.0
ETR,Entergy,Utilities,Electric Utilities,Q2,2018,2018-08-01 15:14:25,0.035,0.764,0.201,0.9999
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,Q2,2018,2018-08-03 13:51:10,0.019,0.751,0.231,1.0
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,Q2,2018,2018-08-04 09:41:06,0.032,0.714,0.254,1.0
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,Q2,2018,2018-07-26 15:27:11,0.042,0.748,0.21,1.0
EFX,Equifax,Industrials,Research & Consulting Services,Q2,2018,2018-07-26 16:59:09,0.031,0.72,0.25,1.0
EQIX,Equinix,Real Estate,Data Center REITs,Q2,2018,2018-08-08 22:21:25,0.02,0.768,0.213,1.0
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,Q2,2018,2018-07-25 18:54:14,0.043,0.742,0.215,1.0
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,Q2,2018,2018-08-03 21:54:11,0.048,0.751,0.201,1.0
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,Q2,2018,2018-02-02 17:31:17,0.016,0.681,0.303,1.0
ETSY,Etsy,Consumer Discretionary,Broadline Retail,Q2,2018,2018-08-06 23:59:05,0.014,0.717,0.269,1.0
EVRG,Evergy,Utilities,Electric Utilities,Q2,2018,2018-08-09 00:00:00,0.021,0.75,0.229,1.0
ES,Eversource,Utilities,Electric Utilities,Q2,2018,2018-08-01 15:43:10,0.025,0.789,0.186,0.9999
EXC,Exelon,Utilities,Electric Utilities,Q2,2018,2018-08-02 16:43:17,0.029,0.758,0.213,1.0
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Q2,2018,2018-07-26 21:53:10,0.019,0.75,0.23,1.0
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,Q2,2018,2018-08-01 18:43:12,0.031,0.727,0.243,1.0
XOM,ExxonMobil,Energy,Integrated Oil & Gas,Q2,2018,2018-07-27 20:29:04,0.035,0.761,0.204,1.0
FFIV,"F5, Inc.",Information Technology,Communications Equipment,Q2,2018,2018-04-25 19:40:46,0.015,0.74,0.245,1.0
FDS,FactSet,Financials,Financial Exchanges & Data,Q2,2018,2018-03-27 16:28:04,0.028,0.755,0.217,1.0
FICO,Fair Isaac,Information Technology,Application Software,Q2,2018,2018-04-26 19:45:10,0.021,0.737,0.242,1.0
FAST,Fastenal,Industrials,Trading Companies & Distributors,Q2,2018,2018-07-11 17:43:07,0.039,0.719,0.242,1.0
FRT,Federal Realty,Real Estate,Retail REITs,Q2,2018,2018-08-03 17:00:00,0.034,0.728,0.238,1.0
FDX,FedEx,Industrials,Air Freight & Logistics,Q2,2018,2017-12-19 22:24:02,0.018,0.747,0.234,1.0
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,Q2,2018,2018-07-31 12:25:17,0.012,0.747,0.241,1.0
FITB,Fifth Third Bank,Financials,Diversified Banks,Q2,2018,2018-07-19 15:19:08,0.024,0.747,0.229,1.0
FSLR,First Solar,Information Technology,Semiconductors,Q2,2018,2018-07-26 22:11:08,0.046,0.784,0.17,1.0
FE,FirstEnergy,Utilities,Electric Utilities,Q2,2018,2018-08-01 13:33:18,0.023,0.741,0.235,1.0
FI,Fiserv,Financials,Transaction & Payment Processing Services,Q2,2018,2018-08-08 17:00:00,0.031,0.738,0.231,1.0
FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,Q2,2018,2018-08-02 14:58:18,0.035,0.776,0.19,1.0
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,Q2,2018,2018-07-25 21:49:07,0.037,0.743,0.22,1.0
FTNT,Fortinet,Information Technology,Systems Software,Q2,2018,2018-08-01 23:09:10,0.019,0.729,0.252,1.0
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,Q2,2018,2018-07-26 23:42:05,0.016,0.741,0.243,1.0
BEN,Franklin Templeton,Financials,Asset Management & Custody Banks,Q2,2018,2018-04-26 16:15:07,0.02,0.732,0.248,1.0
FCX,Freeport-McMoRan,Materials,Copper,Q2,2018,2018-07-25 16:11:08,0.042,0.795,0.163,1.0
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,Q2,2018,2018-08-01 13:49:12,0.016,0.734,0.251,1.0
IT,Gartner,Information Technology,IT Consulting & Other Services,Q2,2018,2018-08-01 12:10:57,0.018,0.772,0.21,1.0
GE,GE Aerospace,Industrials,Aerospace & Defense,Q2,2018,2018-07-20 13:37:07,0.031,0.774,0.194,1.0
GEN,Gen Digital,Information Technology,Systems Software,Q2,2018,2017-11-01 22:23:36,0.039,0.731,0.229,1.0
GNRC,Generac,Industrials,Electrical Components & Equipment,Q2,2018,2018-08-01 13:37:19,0.028,0.751,0.221,1.0
GD,General Dynamics,Industrials,Aerospace & Defense,Q2,2018,2018-07-25 12:59:10,0.023,0.752,0.225,1.0
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,Q2,2018,2017-12-20 15:51:29,0.019,0.674,0.307,1.0
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,Q2,2018,2018-07-25 15:39:09,0.02,0.753,0.227,1.0
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,Q2,2018,2018-07-19 14:54:11,0.027,0.738,0.235,1.0
GILD,Gilead Sciences,Health Care,Biotechnology,Q2,2018,2018-07-25 23:01:17,0.029,0.76,0.211,1.0
GPN,Global Payments,Financials,Transaction & Payment Processing Services,Q2,2018,2018-08-02 15:56:19,0.014,0.743,0.243,1.0
GL,Globe Life,Financials,Life & Health Insurance,Q2,2018,2018-07-26 16:47:15,0.029,0.79,0.181,0.9999
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,Q2,2018,2018-07-17 18:00:46,0.028,0.721,0.251,1.0
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,Q2,2018,2018-07-23 13:33:09,0.028,0.714,0.259,1.0
HIG,Hartford (The),Financials,Property & Casualty Insurance,Q2,2018,2018-07-28 17:00:00,0.06,0.725,0.215,1.0
HAS,Hasbro,Consumer Discretionary,Leisure Products,Q2,2018,2018-07-23 15:27:04,0.037,0.712,0.251,1.0
HCA,HCA Healthcare,Health Care,Health Care Facilities,Q2,2018,2018-07-25 14:47:14,0.031,0.742,0.227,1.0
DOC,Healthpeak,Real Estate,Health Care REITs,Q2,2018,2018-08-02 20:15:05,0.017,0.698,0.285,1.0
HSIC,Henry Schein,Health Care,Health Care Distributors,Q2,2018,2018-08-06 15:11:04,0.022,0.699,0.28,1.0
HSY,Hershey's,Consumer Staples,Packaged Foods & Meats,Q2,2018,2018-07-26 15:09:11,0.021,0.711,0.268,1.0
HES,Hess Corporation,Energy,Integrated Oil & Gas,Q2,2018,2018-07-25 16:54:14,0.034,0.765,0.202,1.0
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",Q2,2018,2018-05-22 23:44:04,0.018,0.712,0.27,1.0
